group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
cld,FALSE,ageband4,65-74,98,0.38888888888888895,0.37037037037037046,0.4120370370370371,0,0,0
cld,FALSE,ageband4,65-74,105,0.41666666666666674,0.39814814814814814,0.4398148148148149,0,0,0
cld,FALSE,ageband4,65-74,112,0.44907407407407407,0.4305555555555556,0.4722222222222222,0,0,0
cld,FALSE,ageband4,65-74,119,0.4814814814814815,0.45833333333333337,0.5,0,0,0
cld,FALSE,ageband4,65-74,126,0.5092592592592593,0.4907407407407408,0.5324074074074074,0,0,0
cld,FALSE,ageband4,65-74,133,0.5416666666666667,0.5231481481481481,0.5648148148148149,0,0,0
cld,FALSE,ageband4,65-74,140,0.5648148148148149,0.5462962962962963,0.587962962962963,0,0,0
cld,FALSE,ageband4,65-74,147,0.5925925925925926,0.5740740740740741,0.6157407407407407,0,0,0
cld,FALSE,ageband4,65-74,154,0.625,0.6064814814814815,0.6435185185185186,0,1,0
cld,FALSE,ageband4,65-74,161,0.6527777777777778,0.6342592592592593,0.6759259259259259,0,0,0
cld,FALSE,ageband4,65-74,168,0.6805555555555556,0.662037037037037,0.6990740740740741,0,0,0
cld,FALSE,ageband4,65-74,175,0.712962962962963,0.6898148148148149,0.7314814814814815,0,0,0
cld,FALSE,ageband4,65-74,182,0.7361111111111112,0.7175925925925926,0.7546296296296297,0,0,1
cld,FALSE,ageband4,75-104,7,0.02877697841726612,0.021582733812949617,0.043165467625899234,0,0,0
cld,FALSE,ageband4,75-104,14,0.05755395683453235,0.043165467625899234,0.07194244604316546,0,0,0
cld,FALSE,ageband4,75-104,21,0.08633093525179847,0.07194244604316546,0.10071942446043158,0,0,0
cld,FALSE,ageband4,75-104,28,0.1151079136690647,0.09352517985611508,0.1294964028776978,0,0,0
cld,FALSE,ageband4,75-104,35,0.14388489208633093,0.1223021582733812,0.15827338129496393,0,0,0
cld,FALSE,ageband4,75-104,42,0.17266187050359705,0.15107913669064743,0.18705035971223016,0,0,0
cld,FALSE,ageband4,75-104,49,0.19424460431654667,0.17266187050359705,0.2158273381294964,0,0,0
cld,FALSE,ageband4,75-104,56,0.2302158273381295,0.20863309352517978,0.2517985611510791,1,0,0
cld,FALSE,ageband4,75-104,63,0.2589928057553956,0.237410071942446,0.28057553956834524,0,0,0
cld,FALSE,ageband4,75-104,70,0.28776978417266186,0.2589928057553956,0.3093525179856115,0,0,0
cld,FALSE,ageband4,75-104,77,0.316546762589928,0.28776978417266186,0.3381294964028777,0,0,0
cld,FALSE,ageband4,75-104,84,0.3381294964028777,0.3093525179856115,0.3597122302158273,0,0,0
cld,FALSE,ageband4,75-104,91,0.3669064748201438,0.3453237410071942,0.39568345323741005,0,0,0
cld,FALSE,ageband4,75-104,98,0.39568345323741005,0.3669064748201438,0.41726618705035967,0,0,0
cld,FALSE,ageband4,75-104,105,0.4244604316546763,0.39568345323741005,0.4532374100719424,0,0,0
cld,FALSE,ageband4,75-104,112,0.4532374100719424,0.4316546762589928,0.48201438848920863,0,0,0
cld,FALSE,ageband4,75-104,119,0.48201438848920863,0.4532374100719424,0.5035971223021583,0,0,0
cld,FALSE,ageband4,75-104,126,0.5035971223021583,0.48201438848920863,0.5323741007194245,0,0,0
cld,FALSE,ageband4,75-104,133,0.5323741007194245,0.5035971223021583,0.5611510791366906,0,0,0
cld,FALSE,ageband4,75-104,140,0.5683453237410072,0.539568345323741,0.5899280575539568,0,0,0
cld,FALSE,ageband4,75-104,147,0.5899280575539568,0.5611510791366906,0.618705035971223,0,0,0
cld,FALSE,ageband4,75-104,154,0.618705035971223,0.5899280575539568,0.6402877697841727,0,1,0
cld,FALSE,ageband4,75-104,161,0.6330935251798562,0.6115107913669064,0.6618705035971223,0,0,0
cld,FALSE,ageband4,75-104,168,0.6618705035971223,0.6402877697841727,0.6906474820143884,0,0,0
cld,FALSE,ageband4,75-104,175,0.6834532374100719,0.6618705035971223,0.7050359712230216,0,0,0
cld,FALSE,ageband4,75-104,182,0.7122302158273381,0.6906474820143884,0.7410071942446044,0,0,1
cld,TRUE,ageband4,12-49,7,0,0,0.16666666666666674,0,0,0
cld,TRUE,ageband4,12-49,14,0,0,0.16666666666666674,0,0,0
cld,TRUE,ageband4,12-49,21,0.16666666666666674,0,0.16666666666666674,0,0,0
cld,TRUE,ageband4,12-49,28,0.16666666666666674,0,0.16666666666666674,0,0,0
cld,TRUE,ageband4,12-49,35,0.16666666666666674,0,0.16666666666666674,0,0,0
cld,TRUE,ageband4,12-49,42,0.16666666666666674,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,49,0.16666666666666674,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,56,0.16666666666666674,0.16666666666666674,0.33333333333333337,1,0,0
cld,TRUE,ageband4,12-49,63,0.16666666666666674,0.16666666666666674,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,70,0.16666666666666674,0.16666666666666674,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,77,0.16666666666666674,0.16666666666666674,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,84,0.16666666666666674,0.16666666666666674,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,91,0.33333333333333337,0.16666666666666674,0.33333333333333337,0,0,0
cld,TRUE,ageband4,12-49,98,0.33333333333333337,0.16666666666666674,0.5,0,0,0
cld,TRUE,ageband4,12-49,105,0.33333333333333337,0.33333333333333337,0.5,0,0,0
cld,TRUE,ageband4,12-49,112,0.5,0.33333333333333337,0.5,0,0,0
cld,TRUE,ageband4,12-49,119,0.5,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,12-49,126,0.5,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,12-49,133,0.5,0.5,0.6666666666666667,0,0,0
cld,TRUE,ageband4,12-49,140,0.5,0.5,0.6666666666666667,0,0,0
cld,TRUE,ageband4,12-49,147,0.6666666666666667,0.5,0.6666666666666667,0,0,0
cld,TRUE,ageband4,12-49,154,0.6666666666666667,0.5,0.6666666666666667,0,1,0
cld,TRUE,ageband4,12-49,161,0.6666666666666667,0.5,0.8333333333333334,0,0,0
cld,TRUE,ageband4,12-49,168,0.6666666666666667,0.5,0.8333333333333334,0,0,0
cld,TRUE,ageband4,12-49,175,0.6666666666666667,0.6666666666666667,0.8333333333333334,0,0,0
cld,TRUE,ageband4,12-49,182,0.8333333333333334,0.6666666666666667,0.8333333333333334,0,0,1
cld,TRUE,ageband4,50-64,7,0,0,0.11111111111111116,0,0,0
cld,TRUE,ageband4,50-64,14,0.11111111111111116,0,0.11111111111111116,0,0,0
cld,TRUE,ageband4,50-64,21,0.11111111111111116,0,0.22222222222222232,0,0,0
cld,TRUE,ageband4,50-64,28,0.11111111111111116,0.11111111111111116,0.22222222222222232,0,0,0
cld,TRUE,ageband4,50-64,35,0.11111111111111116,0.11111111111111116,0.22222222222222232,0,0,0
cld,TRUE,ageband4,50-64,42,0.22222222222222232,0.11111111111111116,0.33333333333333337,0,0,0
cld,TRUE,ageband4,50-64,49,0.22222222222222232,0.11111111111111116,0.33333333333333337,0,0,0
cld,TRUE,ageband4,50-64,56,0.22222222222222232,0.11111111111111116,0.33333333333333337,1,0,0
cld,TRUE,ageband4,50-64,63,0.33333333333333337,0.22222222222222232,0.4444444444444444,0,0,0
cld,TRUE,ageband4,50-64,70,0.33333333333333337,0.22222222222222232,0.4444444444444444,0,0,0
cld,TRUE,ageband4,50-64,77,0.33333333333333337,0.22222222222222232,0.4444444444444444,0,0,0
cld,TRUE,ageband4,50-64,84,0.33333333333333337,0.22222222222222232,0.4444444444444444,0,0,0
cld,TRUE,ageband4,50-64,91,0.33333333333333337,0.22222222222222232,0.4444444444444444,0,0,0
cld,TRUE,ageband4,50-64,98,0.4444444444444444,0.33333333333333337,0.5555555555555556,0,0,0
cld,TRUE,ageband4,50-64,105,0.4444444444444444,0.33333333333333337,0.5555555555555556,0,0,0
cld,TRUE,ageband4,50-64,112,0.4444444444444444,0.33333333333333337,0.5555555555555556,0,0,0
cld,TRUE,ageband4,50-64,119,0.5555555555555556,0.4444444444444444,0.6666666666666667,0,0,0
cld,TRUE,ageband4,50-64,126,0.5555555555555556,0.4444444444444444,0.6666666666666667,0,0,0
cld,TRUE,ageband4,50-64,133,0.5555555555555556,0.4444444444444444,0.6666666666666667,0,0,0
cld,TRUE,ageband4,50-64,140,0.6666666666666667,0.5555555555555556,0.7777777777777778,0,0,0
cld,TRUE,ageband4,50-64,147,0.6666666666666667,0.5555555555555556,0.7777777777777778,0,0,0
cld,TRUE,ageband4,50-64,154,0.6666666666666667,0.6666666666666667,0.7777777777777778,0,1,0
cld,TRUE,ageband4,50-64,161,0.7777777777777778,0.6666666666666667,0.8888888888888888,0,0,0
cld,TRUE,ageband4,50-64,168,0.7777777777777778,0.6666666666666667,0.8888888888888888,0,0,0
cld,TRUE,ageband4,50-64,175,0.7777777777777778,0.6666666666666667,0.8888888888888888,0,0,0
cld,TRUE,ageband4,50-64,182,0.7777777777777778,0.6666666666666667,0.8888888888888888,0,0,1
cld,TRUE,ageband4,65-74,7,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,14,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,21,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,28,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,35,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,42,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,49,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0
cld,TRUE,ageband4,65-74,56,0.33333333333333337,0.33333333333333337,0.6666666666666667,1,0,0
cld,TRUE,ageband4,65-74,63,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,70,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,77,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,84,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,91,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,98,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,105,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,112,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,119,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,126,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,133,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,140,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,147,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,154,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,1,0
cld,TRUE,ageband4,65-74,161,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,168,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,175,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,65-74,182,0.6666666666666667,0.6666666666666667,1,0,0,1
cld,TRUE,ageband4,75-104,7,0,0,0,0,0,0
cld,TRUE,ageband4,75-104,14,0,0,0,0,0,0
cld,TRUE,ageband4,75-104,21,0,0,0,0,0,0
cld,TRUE,ageband4,75-104,28,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,35,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,42,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,49,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,56,0,0,0.33333333333333337,1,0,0
cld,TRUE,ageband4,75-104,63,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,70,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,77,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,84,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,91,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,98,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,105,0,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,112,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,TRUE,ageband4,75-104,119,0.33333333333333337,0,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,126,0.33333333333333337,0,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,133,0.33333333333333337,0,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,140,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,147,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,154,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,1,0
cld,TRUE,ageband4,75-104,161,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,168,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,175,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
cld,TRUE,ageband4,75-104,182,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,1
cld,FALSE,ageband13,12-17,7,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,14,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,21,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,28,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,35,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,42,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,49,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,56,0,0,0,1,0,0
cld,FALSE,ageband13,12-17,63,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,70,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,77,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,84,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,91,0,0,0,0,0,0
cld,FALSE,ageband13,12-17,98,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,105,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,112,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,119,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,126,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,133,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,140,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,147,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,154,1,0,0,0,1,0
cld,FALSE,ageband13,12-17,161,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,168,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,175,1,0,0,0,0,0
cld,FALSE,ageband13,12-17,182,1,0,0,0,0,1
cld,FALSE,ageband13,18-29,7,0,0,0,0,0,0
cld,FALSE,ageband13,18-29,14,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,21,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,28,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,35,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,42,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,49,0,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,56,0,0,0.33333333333333337,1,0,0
cld,FALSE,ageband13,18-29,63,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,70,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,77,0.33333333333333337,0,0.33333333333333337,0,0,0
cld,FALSE,ageband13,18-29,84,0.33333333333333337,0,0.33333333333333337,0,0,0
