group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
age_above_eligiblity_threshold,FALSE,sex,Female,168,0.6376811594202898,0.6086956521739131,0.681159420289855,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Female,175,0.6666666666666667,0.6376811594202898,0.7101449275362319,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Female,182,0.7101449275362319,0.6666666666666667,0.7391304347826086,0,0,1
age_above_eligiblity_threshold,FALSE,sex,Male,7,0.033333333333333326,0.01666666666666672,0.050000000000000044,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,14,0.050000000000000044,0.033333333333333326,0.06666666666666665,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,21,0.08333333333333337,0.06666666666666665,0.1166666666666667,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,28,0.1166666666666667,0.09999999999999998,0.15000000000000002,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,35,0.16666666666666663,0.1333333333333333,0.18333333333333335,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,42,0.16666666666666663,0.15000000000000002,0.19999999999999996,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,49,0.19999999999999996,0.16666666666666663,0.2333333333333334,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,56,0.21666666666666667,0.18333333333333335,0.25,0,1,0
age_above_eligiblity_threshold,FALSE,sex,Male,63,0.25,0.21666666666666667,0.2833333333333333,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,70,0.2833333333333333,0.25,0.31666666666666665,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,77,0.30000000000000004,0.2666666666666667,0.35,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,84,0.33333333333333337,0.30000000000000004,0.3833333333333333,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,91,0.3833333333333333,0.35,0.41666666666666663,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,98,0.4,0.3666666666666667,0.43333333333333335,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,105,0.43333333333333335,0.3833333333333333,0.4666666666666667,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,112,0.44999999999999996,0.41666666666666663,0.4833333333333334,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,119,0.4666666666666667,0.43333333333333335,0.5,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,126,0.5,0.4666666666666667,0.55,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,133,0.5333333333333333,0.5,0.5833333333333333,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,140,0.5666666666666667,0.5333333333333333,0.6166666666666667,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,147,0.6,0.5666666666666667,0.65,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,154,0.6333333333333333,0.6,0.6666666666666667,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,161,0.65,0.6166666666666667,0.7,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,168,0.6833333333333333,0.65,0.7166666666666667,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,175,0.7166666666666667,0.6833333333333333,0.75,0,0,0
age_above_eligiblity_threshold,FALSE,sex,Male,182,0.75,0.7,0.7833333333333333,0,0,1
age_above_eligiblity_threshold,TRUE,sex,Female,7,0.031746031746031855,0.021164021164021163,0.03703703703703709,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,14,0.05820105820105825,0.04761904761904767,0.07407407407407418,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,21,0.08994708994709,0.07936507936507942,0.10052910052910058,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,28,0.1164021164021165,0.10052910052910058,0.13227513227513232,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,35,0.1428571428571429,0.12698412698412698,0.15873015873015883,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,42,0.1693121693121693,0.1534391534391535,0.19047619047619047,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,49,0.20105820105820116,0.17989417989418,0.21693121693121697,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,56,0.22751322751322756,0.2063492063492064,0.24867724867724872,0,1,0
age_above_eligiblity_threshold,TRUE,sex,Female,63,0.24867724867724872,0.2328042328042328,0.2698412698412699,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,70,0.2857142857142858,0.26455026455026465,0.306878306878307,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,77,0.306878306878307,0.2857142857142858,0.32804232804232814,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,84,0.32804232804232814,0.306878306878307,0.3492063492063493,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,91,0.35978835978835977,0.3386243386243386,0.38095238095238093,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,98,0.3862433862433863,0.3650793650793651,0.40740740740740744,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,105,0.4126984126984128,0.3915343915343916,0.43386243386243395,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,112,0.4391534391534392,0.417989417989418,0.46031746031746035,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,119,0.4656084656084656,0.4444444444444444,0.48677248677248675,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,126,0.48677248677248675,0.4656084656084656,0.5132275132275133,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,133,0.5132275132275133,0.4920634920634921,0.5343915343915344,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,140,0.5396825396825398,0.5185185185185186,0.5608465608465609,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,147,0.5608465608465609,0.5396825396825398,0.5873015873015873,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,154,0.5873015873015873,0.5661375661375662,0.6084656084656085,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,161,0.6190476190476191,0.5925925925925926,0.6402116402116402,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,168,0.6455026455026456,0.6243386243386244,0.6666666666666667,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,175,0.6772486772486772,0.656084656084656,0.6984126984126984,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Female,182,0.7089947089947091,0.6878306878306879,0.7301587301587302,0,0,1
age_above_eligiblity_threshold,TRUE,sex,Male,7,0.028089887640449507,0.022471910112359605,0.0393258426966292,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,14,0.0561797752808989,0.050561797752809,0.0674157303370787,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,21,0.0786516853932584,0.0674157303370787,0.0955056179775281,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,28,0.0955056179775281,0.0842696629213483,0.1123595505617978,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,35,0.1292134831460674,0.1123595505617978,0.1460674157303371,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,42,0.151685393258427,0.1348314606741573,0.1685393258426966,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,49,0.1685393258426966,0.151685393258427,0.1910112359550562,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,56,0.202247191011236,0.1853932584269663,0.2247191011235955,0,1,0
age_above_eligiblity_threshold,TRUE,sex,Male,63,0.2303370786516854,0.2134831460674158,0.252808988764045,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,70,0.2696629213483146,0.2471910112359551,0.2865168539325843,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,77,0.2977528089887641,0.2752808988764045,0.3202247191011236,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,84,0.3258426966292135,0.3089887640449438,0.348314606741573,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,91,0.3595505617977528,0.3370786516853933,0.3820224719101124,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,98,0.3876404494382023,0.3651685393258427,0.4101123595505618,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,105,0.4213483146067416,0.398876404494382,0.4438202247191011,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,112,0.449438202247191,0.4269662921348315,0.4719101123595506,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,119,0.4775280898876405,0.4550561797752809,0.5056179775280899,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,126,0.5,0.4775280898876405,0.5280898876404494,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,133,0.5280898876404494,0.5056179775280899,0.550561797752809,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,140,0.5617977528089888,0.5393258426966292,0.5842696629213483,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,147,0.5898876404494382,0.5674157303370786,0.6123595505617978,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,154,0.6179775280898876,0.5955056179775281,0.6404494382022472,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,161,0.6460674157303371,0.6235955056179776,0.6685393258426966,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,168,0.6685393258426966,0.6460674157303371,0.6853932584269663,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,175,0.6910112359550562,0.6741573033707865,0.7134831460674158,0,0,0
age_above_eligiblity_threshold,TRUE,sex,Male,182,0.7191011235955056,0.702247191011236,0.7415730337078652,0,0,1
age_above_eligiblity_threshold,FALSE,ageband4,16-49,7,0.04081632653061229,0.020408163265306145,0.061224489795918435,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,14,0.061224489795918435,0.04081632653061229,0.08163265306122458,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,21,0.08163265306122458,0.061224489795918435,0.12244897959183676,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,28,0.12244897959183676,0.08163265306122458,0.1428571428571429,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,35,0.1428571428571429,0.12244897959183676,0.1836734693877552,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,42,0.16326530612244905,0.1428571428571429,0.20408163265306134,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,49,0.1836734693877552,0.16326530612244905,0.22448979591836737,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,56,0.20408163265306134,0.16326530612244905,0.24489795918367352,0,1,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,63,0.24489795918367352,0.20408163265306134,0.2857142857142858,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,70,0.26530612244897966,0.24489795918367352,0.30612244897959184,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,77,0.30612244897959184,0.26530612244897966,0.34693877551020413,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,84,0.326530612244898,0.2857142857142858,0.3673469387755103,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,91,0.34693877551020413,0.30612244897959184,0.3877551020408164,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,98,0.3673469387755103,0.326530612244898,0.40816326530612246,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,105,0.40816326530612246,0.3673469387755103,0.4693877551020409,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,112,0.44897959183673475,0.3877551020408164,0.4897959183673469,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,119,0.44897959183673475,0.40816326530612246,0.5102040816326531,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,126,0.5102040816326531,0.44897959183673475,0.5510204081632654,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,133,0.5306122448979592,0.4897959183673469,0.5714285714285714,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,140,0.5510204081632654,0.5102040816326531,0.6122448979591837,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,147,0.5714285714285714,0.5306122448979592,0.6326530612244898,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,154,0.6122448979591837,0.5714285714285714,0.653061224489796,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,161,0.6326530612244898,0.5918367346938775,0.6938775510204083,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,168,0.653061224489796,0.6122448979591837,0.6938775510204083,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,175,0.6938775510204083,0.653061224489796,0.7346938775510204,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,16-49,182,0.7346938775510204,0.6938775510204083,0.7755102040816326,0,0,1
age_above_eligiblity_threshold,FALSE,ageband4,50-64,7,0.025316455696202556,0.012658227848101333,0.03797468354430378,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,14,0.05063291139240511,0.03797468354430378,0.06329113924050633,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,21,0.07594936708860756,0.06329113924050633,0.10126582278481011,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,28,0.11392405063291144,0.10126582278481011,0.1392405063291139,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,35,0.16455696202531644,0.1392405063291139,0.189873417721519,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,42,0.17721518987341778,0.15189873417721522,0.21518987341772156,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,49,0.21518987341772156,0.189873417721519,0.25316455696202533,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,56,0.2405063291139241,0.21518987341772156,0.26582278481012656,0,1,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,63,0.26582278481012656,0.2405063291139241,0.30379746835443044,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,70,0.2911392405063291,0.26582278481012656,0.3291139240506329,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,77,0.30379746835443044,0.2784810126582279,0.3417721518987342,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,84,0.3291139240506329,0.30379746835443044,0.36708860759493667,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,91,0.36708860759493667,0.3291139240506329,0.40506329113924056,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,98,0.3924050632911392,0.35443037974683544,0.430379746835443,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,105,0.40506329113924056,0.379746835443038,0.44303797468354433,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,112,0.44303797468354433,0.40506329113924056,0.4810126582278481,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,119,0.4683544303797469,0.44303797468354433,0.5063291139240507,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,126,0.49367088607594933,0.4683544303797469,0.5316455696202531,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,133,0.5316455696202531,0.49367088607594933,0.5696202531645569,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,140,0.5569620253164558,0.5316455696202531,0.5949367088607596,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,147,0.5822784810126582,0.5569620253164558,0.620253164556962,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,154,0.6075949367088608,0.5696202531645569,0.6455696202531646,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,161,0.6455696202531646,0.6075949367088608,0.6708860759493671,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,168,0.6582278481012658,0.6329113924050633,0.6962025316455696,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,175,0.6962025316455696,0.6582278481012658,0.7215189873417722,0,0,0
age_above_eligiblity_threshold,FALSE,ageband4,50-64,182,0.7215189873417722,0.6835443037974683,0.7468354430379747,0,0,1
age_above_eligiblity_threshold,TRUE,ageband4,65-74,7,0.03153153153153154,0.022522522522522515,0.036036036036036,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,14,0.058558558558558516,0.0495495495495496,0.06756756756756754,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,21,0.0855855855855856,0.07207207207207211,0.09909909909909909,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,28,0.10360360360360366,0.09459459459459463,0.11711711711711714,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,35,0.1351351351351351,0.1216216216216216,0.14864864864864868,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,42,0.16216216216216217,0.14864864864864868,0.17567567567567566,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,49,0.18468468468468469,0.1711711711711712,0.20270270270270274,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,56,0.21621621621621623,0.19819819819819817,0.22972972972972971,0,1,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,63,0.2432432432432432,0.22522522522522526,0.26126126126126126,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,70,0.2792792792792793,0.26126126126126126,0.30180180180180183,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,77,0.30180180180180183,0.28378378378378377,0.32432432432432434,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,84,0.3288288288288288,0.31081081081081086,0.34684684684684686,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,91,0.3558558558558559,0.33783783783783783,0.3783783783783784,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,98,0.38288288288288286,0.3648648648648649,0.4054054054054054,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,105,0.4144144144144144,0.3918918918918919,0.43243243243243246,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,112,0.4414414414414415,0.41891891891891897,0.463963963963964,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,119,0.46846846846846846,0.4504504504504504,0.49099099099099097,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,126,0.49549549549549554,0.472972972972973,0.5135135135135136,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,133,0.5180180180180181,0.49549549549549554,0.5405405405405406,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,140,0.5495495495495495,0.5315315315315315,0.572072072072072,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,147,0.5765765765765766,0.5585585585585586,0.5990990990990991,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,154,0.6036036036036037,0.5810810810810811,0.6261261261261262,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,161,0.6261261261261262,0.6081081081081081,0.6486486486486487,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,168,0.6531531531531531,0.6306306306306306,0.6711711711711712,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,175,0.6846846846846847,0.6621621621621622,0.7027027027027026,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,65-74,182,0.7162162162162162,0.6981981981981982,0.7342342342342343,0,0,1
age_above_eligiblity_threshold,TRUE,ageband4,75-104,7,0.02777777777777779,0.02083333333333337,0.04166666666666674,0,0,0
age_above_eligiblity_threshold,TRUE,ageband4,75-104,14,0.0625,0.04861111111111116,0.07638888888888895,0,0,0
