group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
ckd,TRUE,all,All,133,0.5238095238095238,0.4761904761904763,0.5714285714285714,0,0,0
ckd,TRUE,all,All,140,0.5238095238095238,0.4761904761904763,0.6190476190476191,0,0,0
ckd,TRUE,all,All,147,0.5714285714285714,0.4761904761904763,0.6190476190476191,0,0,0
ckd,TRUE,all,All,154,0.5714285714285714,0.5238095238095238,0.6666666666666667,0,1,0
ckd,TRUE,all,All,161,0.5714285714285714,0.5238095238095238,0.6666666666666667,0,0,0
ckd,TRUE,all,All,168,0.6190476190476191,0.5714285714285714,0.6666666666666667,0,0,0
ckd,TRUE,all,All,175,0.6666666666666667,0.5714285714285714,0.7142857142857143,0,0,0
ckd,TRUE,all,All,182,0.6666666666666667,0.6190476190476191,0.7142857142857143,0,0,1
ckd,FALSE,ageband4,12-49,7,0.02083333333333337,0.02083333333333337,0.04166666666666674,0,0,0
ckd,FALSE,ageband4,12-49,14,0.0625,0.04166666666666674,0.08333333333333337,0,0,0
ckd,FALSE,ageband4,12-49,21,0.08333333333333337,0.0625,0.125,0,0,0
ckd,FALSE,ageband4,12-49,28,0.10416666666666674,0.08333333333333337,0.14583333333333337,0,0,0
ckd,FALSE,ageband4,12-49,35,0.125,0.10416666666666674,0.16666666666666674,0,0,0
ckd,FALSE,ageband4,12-49,42,0.14583333333333337,0.125,0.1875,0,0,0
ckd,FALSE,ageband4,12-49,49,0.1875,0.16666666666666674,0.22916666666666674,0,0,0
ckd,FALSE,ageband4,12-49,56,0.20833333333333337,0.1875,0.25,1,0,0
ckd,FALSE,ageband4,12-49,63,0.22916666666666674,0.20833333333333337,0.27083333333333337,0,0,0
ckd,FALSE,ageband4,12-49,70,0.27083333333333337,0.22916666666666674,0.3125,0,0,0
ckd,FALSE,ageband4,12-49,77,0.27083333333333337,0.22916666666666674,0.3125,0,0,0
ckd,FALSE,ageband4,12-49,84,0.29166666666666674,0.25,0.33333333333333337,0,0,0
ckd,FALSE,ageband4,12-49,91,0.33333333333333337,0.29166666666666674,0.375,0,0,0
ckd,FALSE,ageband4,12-49,98,0.35416666666666674,0.3125,0.41666666666666674,0,0,0
ckd,FALSE,ageband4,12-49,105,0.41666666666666674,0.35416666666666674,0.45833333333333337,0,0,0
ckd,FALSE,ageband4,12-49,112,0.4375,0.39583333333333337,0.47916666666666674,0,0,0
ckd,FALSE,ageband4,12-49,119,0.45833333333333337,0.41666666666666674,0.5,0,0,0
ckd,FALSE,ageband4,12-49,126,0.47916666666666674,0.4375,0.5416666666666667,0,0,0
ckd,FALSE,ageband4,12-49,133,0.5208333333333334,0.47916666666666674,0.5625,0,0,0
ckd,FALSE,ageband4,12-49,140,0.5416666666666667,0.5,0.5833333333333334,0,0,0
ckd,FALSE,ageband4,12-49,147,0.5625,0.5208333333333334,0.625,0,0,0
ckd,FALSE,ageband4,12-49,154,0.6041666666666667,0.5625,0.6458333333333334,0,1,0
ckd,FALSE,ageband4,12-49,161,0.625,0.5833333333333334,0.6666666666666667,0,0,0
ckd,FALSE,ageband4,12-49,168,0.6666666666666667,0.625,0.7083333333333334,0,0,0
ckd,FALSE,ageband4,12-49,175,0.7083333333333334,0.6666666666666667,0.75,0,0,0
ckd,FALSE,ageband4,12-49,182,0.75,0.7083333333333334,0.7708333333333334,0,0,1
ckd,FALSE,ageband4,50-64,7,0.039999999999999925,0.026666666666666616,0.05333333333333323,0,0,0
ckd,FALSE,ageband4,50-64,14,0.05333333333333323,0.039999999999999925,0.07999999999999996,0,0,0
ckd,FALSE,ageband4,50-64,21,0.07999999999999996,0.06666666666666665,0.10666666666666658,0,0,0
ckd,FALSE,ageband4,50-64,28,0.10666666666666658,0.09333333333333327,0.1333333333333333,0,0,0
ckd,FALSE,ageband4,50-64,35,0.1466666666666666,0.12,0.17333333333333323,0,0,0
ckd,FALSE,ageband4,50-64,42,0.17333333333333323,0.1466666666666666,0.19999999999999996,0,0,0
ckd,FALSE,ageband4,50-64,49,0.19999999999999996,0.17333333333333323,0.22666666666666657,0,0,0
ckd,FALSE,ageband4,50-64,56,0.22666666666666657,0.19999999999999996,0.2666666666666666,1,0,0
ckd,FALSE,ageband4,50-64,63,0.2666666666666666,0.24,0.30666666666666664,0,0,0
ckd,FALSE,ageband4,50-64,70,0.29333333333333333,0.2666666666666666,0.33333333333333326,0,0,0
ckd,FALSE,ageband4,50-64,77,0.31999999999999995,0.29333333333333333,0.36,0,0,0
ckd,FALSE,ageband4,50-64,84,0.36,0.31999999999999995,0.3866666666666666,0,0,0
ckd,FALSE,ageband4,50-64,91,0.3866666666666666,0.3466666666666667,0.41333333333333333,0,0,0
ckd,FALSE,ageband4,50-64,98,0.3999999999999999,0.3733333333333333,0.43999999999999995,0,0,0
ckd,FALSE,ageband4,50-64,105,0.43999999999999995,0.3999999999999999,0.4666666666666667,0,0,0
ckd,FALSE,ageband4,50-64,112,0.4666666666666667,0.43999999999999995,0.5066666666666666,0,0,0
ckd,FALSE,ageband4,50-64,119,0.4933333333333333,0.4666666666666667,0.5333333333333333,0,0,0
ckd,FALSE,ageband4,50-64,126,0.5333333333333333,0.4933333333333333,0.56,0,0,0
ckd,FALSE,ageband4,50-64,133,0.56,0.52,0.6,0,0,0
ckd,FALSE,ageband4,50-64,140,0.6,0.56,0.6266666666666667,0,0,0
ckd,FALSE,ageband4,50-64,147,0.6133333333333333,0.5733333333333333,0.6533333333333333,0,0,0
ckd,FALSE,ageband4,50-64,154,0.6399999999999999,0.6,0.6666666666666666,0,1,0
ckd,FALSE,ageband4,50-64,161,0.6666666666666666,0.6266666666666667,0.6933333333333334,0,0,0
ckd,FALSE,ageband4,50-64,168,0.6799999999999999,0.6533333333333333,0.72,0,0,0
ckd,FALSE,ageband4,50-64,175,0.72,0.6799999999999999,0.7466666666666666,0,0,0
ckd,FALSE,ageband4,50-64,182,0.7466666666666666,0.72,0.7733333333333333,0,0,1
ckd,FALSE,ageband4,65-74,7,0.032710280373831835,0.02336448598130847,0.0420560747663552,0,0,0
ckd,FALSE,ageband4,65-74,14,0.06074766355140193,0.051401869158878566,0.07476635514018704,0,0,0
ckd,FALSE,ageband4,65-74,21,0.08878504672897203,0.07943925233644866,0.10280373831775713,0,0,0
ckd,FALSE,ageband4,65-74,28,0.11682242990654212,0.10747663551401876,0.13084112149532712,0,0,0
ckd,FALSE,ageband4,65-74,35,0.14018691588785048,0.1261682242990655,0.15887850467289721,0,0,0
ckd,FALSE,ageband4,65-74,42,0.16355140186915895,0.14953271028037385,0.18224299065420568,0,0,0
ckd,FALSE,ageband4,65-74,49,0.19626168224299068,0.17757009345794394,0.2149532710280374,0,0,0
ckd,FALSE,ageband4,65-74,56,0.2289719626168225,0.21028037383177578,0.24766355140186924,1,0,0
ckd,FALSE,ageband4,65-74,63,0.2570093457943926,0.23831775700934588,0.27570093457943934,0,0,0
ckd,FALSE,ageband4,65-74,70,0.2850467289719627,0.266355140186916,0.30373831775700944,0,0,0
ckd,FALSE,ageband4,65-74,77,0.3130841121495328,0.29439252336448607,0.33644859813084116,0,0,0
ckd,FALSE,ageband4,65-74,84,0.3411214953271029,0.32242990654205617,0.36448598130841126,0,0,0
ckd,FALSE,ageband4,65-74,91,0.369158878504673,0.3457943925233645,0.3878504672897197,0,0,0
ckd,FALSE,ageband4,65-74,98,0.39252336448598135,0.3738317757009346,0.4158878504672897,0,0,0
ckd,FALSE,ageband4,65-74,105,0.42056074766355145,0.4018691588785047,0.4439252336448598,0,0,0
ckd,FALSE,ageband4,65-74,112,0.44859813084112155,0.4299065420560748,0.4719626168224299,0,0,0
ckd,FALSE,ageband4,65-74,119,0.48130841121495327,0.4579439252336449,0.5,0,0,0
ckd,FALSE,ageband4,65-74,126,0.5140186915887851,0.49065420560747663,0.5327102803738318,0,0,0
ckd,FALSE,ageband4,65-74,133,0.5420560747663552,0.5233644859813085,0.5654205607476636,0,0,0
ckd,FALSE,ageband4,65-74,140,0.5700934579439252,0.5467289719626169,0.5887850467289719,0,0,0
ckd,FALSE,ageband4,65-74,147,0.5981308411214954,0.5747663551401869,0.6168224299065421,0,0,0
ckd,FALSE,ageband4,65-74,154,0.6261682242990654,0.6074766355140186,0.6448598130841121,0,1,0
ckd,FALSE,ageband4,65-74,161,0.6542056074766356,0.6355140186915889,0.677570093457944,0,0,0
ckd,FALSE,ageband4,65-74,168,0.6869158878504673,0.6635514018691588,0.705607476635514,0,0,0
ckd,FALSE,ageband4,65-74,175,0.7149532710280374,0.691588785046729,0.7336448598130841,0,0,0
ckd,FALSE,ageband4,65-74,182,0.7383177570093458,0.719626168224299,0.7570093457943925,0,0,1
ckd,FALSE,ageband4,75-104,7,0.02898550724637683,0.021739130434782594,0.04347826086956519,0,0,0
ckd,FALSE,ageband4,75-104,14,0.05797101449275366,0.04347826086956519,0.07246376811594202,0,0,0
ckd,FALSE,ageband4,75-104,21,0.08695652173913038,0.07246376811594202,0.10144927536231885,0,0,0
ckd,FALSE,ageband4,75-104,28,0.10869565217391308,0.09420289855072461,0.13043478260869568,0,0,0
ckd,FALSE,ageband4,75-104,35,0.1376811594202898,0.12318840579710144,0.1594202898550725,0,0,0
ckd,FALSE,ageband4,75-104,42,0.16666666666666663,0.15217391304347827,0.18840579710144922,0,0,0
ckd,FALSE,ageband4,75-104,49,0.19565217391304346,0.17391304347826086,0.21739130434782605,0,0,0
ckd,FALSE,ageband4,75-104,56,0.2246376811594203,0.2028985507246377,0.2536231884057971,1,0,0
ckd,FALSE,ageband4,75-104,63,0.2536231884057971,0.23188405797101452,0.28260869565217395,0,0,0
ckd,FALSE,ageband4,75-104,70,0.28260869565217395,0.26086956521739124,0.30434782608695654,0,0,0
ckd,FALSE,ageband4,75-104,77,0.31159420289855067,0.28985507246376807,0.3405797101449275,0,0,0
ckd,FALSE,ageband4,75-104,84,0.33333333333333337,0.31159420289855067,0.35507246376811596,0,0,0
ckd,FALSE,ageband4,75-104,91,0.3623188405797101,0.3405797101449275,0.3913043478260869,0,0,0
ckd,FALSE,ageband4,75-104,98,0.3913043478260869,0.3623188405797101,0.4130434782608695,0,0,0
ckd,FALSE,ageband4,75-104,105,0.42028985507246375,0.3913043478260869,0.44202898550724634,0,0,0
ckd,FALSE,ageband4,75-104,112,0.4492753623188406,0.42028985507246375,0.4782608695652174,0,0,0
ckd,FALSE,ageband4,75-104,119,0.4782608695652174,0.4492753623188406,0.5,0,0,0
ckd,FALSE,ageband4,75-104,126,0.5,0.4782608695652174,0.5289855072463768,0,0,0
ckd,FALSE,ageband4,75-104,133,0.5289855072463768,0.5,0.5579710144927537,0,0,0
ckd,FALSE,ageband4,75-104,140,0.5579710144927537,0.536231884057971,0.5869565217391304,0,0,0
ckd,FALSE,ageband4,75-104,147,0.5869565217391304,0.5579710144927537,0.6159420289855073,0,0,0
ckd,FALSE,ageband4,75-104,154,0.6086956521739131,0.5869565217391304,0.6376811594202898,0,1,0
ckd,FALSE,ageband4,75-104,161,0.6304347826086956,0.6086956521739131,0.6594202898550725,0,0,0
ckd,FALSE,ageband4,75-104,168,0.6594202898550725,0.6376811594202898,0.6884057971014492,0,0,0
ckd,FALSE,ageband4,75-104,175,0.681159420289855,0.6521739130434783,0.7028985507246377,0,0,0
ckd,FALSE,ageband4,75-104,182,0.7101449275362319,0.6884057971014492,0.7391304347826086,0,0,1
ckd,TRUE,ageband4,12-49,7,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,14,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,21,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,28,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,35,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,42,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,49,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,12-49,56,0.19999999999999996,0,0.19999999999999996,1,0,0
ckd,TRUE,ageband4,12-49,63,0.19999999999999996,0,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,70,0.19999999999999996,0,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,77,0.19999999999999996,0,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,84,0.19999999999999996,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,91,0.3999999999999999,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,98,0.3999999999999999,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,12-49,105,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,12-49,112,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,12-49,119,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,12-49,126,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,12-49,133,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,12-49,140,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,12-49,147,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,12-49,154,0.6,0.3999999999999999,0.6,0,1,0
ckd,TRUE,ageband4,12-49,161,0.6,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,12-49,168,0.6,0.3999999999999999,0.8,0,0,0
ckd,TRUE,ageband4,12-49,175,0.6,0.3999999999999999,0.8,0,0,0
ckd,TRUE,ageband4,12-49,182,0.6,0.6,0.8,0,0,1
ckd,TRUE,ageband4,50-64,7,0,0,0.125,0,0,0
ckd,TRUE,ageband4,50-64,14,0.125,0,0.125,0,0,0
ckd,TRUE,ageband4,50-64,21,0.125,0,0.125,0,0,0
ckd,TRUE,ageband4,50-64,28,0.125,0,0.25,0,0,0
ckd,TRUE,ageband4,50-64,35,0.125,0.125,0.25,0,0,0
ckd,TRUE,ageband4,50-64,42,0.125,0.125,0.25,0,0,0
ckd,TRUE,ageband4,50-64,49,0.125,0.125,0.25,0,0,0
ckd,TRUE,ageband4,50-64,56,0.25,0.125,0.25,1,0,0
ckd,TRUE,ageband4,50-64,63,0.25,0.125,0.375,0,0,0
ckd,TRUE,ageband4,50-64,70,0.25,0.125,0.375,0,0,0
ckd,TRUE,ageband4,50-64,77,0.25,0.25,0.375,0,0,0
ckd,TRUE,ageband4,50-64,84,0.375,0.25,0.5,0,0,0
ckd,TRUE,ageband4,50-64,91,0.375,0.25,0.5,0,0,0
ckd,TRUE,ageband4,50-64,98,0.375,0.375,0.5,0,0,0
ckd,TRUE,ageband4,50-64,105,0.5,0.375,0.625,0,0,0
ckd,TRUE,ageband4,50-64,112,0.5,0.375,0.625,0,0,0
ckd,TRUE,ageband4,50-64,119,0.5,0.375,0.625,0,0,0
ckd,TRUE,ageband4,50-64,126,0.5,0.375,0.625,0,0,0
ckd,TRUE,ageband4,50-64,133,0.5,0.5,0.625,0,0,0
ckd,TRUE,ageband4,50-64,140,0.5,0.5,0.625,0,0,0
ckd,TRUE,ageband4,50-64,147,0.625,0.5,0.75,0,0,0
ckd,TRUE,ageband4,50-64,154,0.625,0.5,0.75,0,1,0
ckd,TRUE,ageband4,50-64,161,0.625,0.5,0.75,0,0,0
ckd,TRUE,ageband4,50-64,168,0.625,0.5,0.75,0,0,0
ckd,TRUE,ageband4,50-64,175,0.625,0.5,0.75,0,0,0
ckd,TRUE,ageband4,50-64,182,0.625,0.625,0.75,0,0,1
ckd,TRUE,ageband4,65-74,7,0,0,0,0,0,0
ckd,TRUE,ageband4,65-74,14,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,65-74,21,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,65-74,28,0,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,65-74,35,0.19999999999999996,0,0.19999999999999996,0,0,0
ckd,TRUE,ageband4,65-74,42,0.19999999999999996,0,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,49,0.19999999999999996,0,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,56,0.19999999999999996,0.19999999999999996,0.3999999999999999,1,0,0
ckd,TRUE,ageband4,65-74,63,0.19999999999999996,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,70,0.19999999999999996,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,77,0.19999999999999996,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,84,0.3999999999999999,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,91,0.3999999999999999,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,98,0.3999999999999999,0.19999999999999996,0.3999999999999999,0,0,0
ckd,TRUE,ageband4,65-74,105,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,65-74,112,0.3999999999999999,0.19999999999999996,0.6,0,0,0
ckd,TRUE,ageband4,65-74,119,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,126,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,133,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,140,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,147,0.3999999999999999,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,154,0.6,0.3999999999999999,0.6,0,1,0
ckd,TRUE,ageband4,65-74,161,0.6,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,168,0.6,0.3999999999999999,0.6,0,0,0
ckd,TRUE,ageband4,65-74,175,0.6,0.3999999999999999,0.8,0,0,0
ckd,TRUE,ageband4,65-74,182,0.6,0.3999999999999999,0.8,0,0,1
ckd,TRUE,ageband4,75-104,7,0,0,0,0,0,0
ckd,TRUE,ageband4,75-104,14,0,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,21,0,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,28,0,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,35,0.25,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,42,0.25,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,49,0.25,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,56,0.25,0,0.25,1,0,0
ckd,TRUE,ageband4,75-104,63,0.25,0,0.25,0,0,0
ckd,TRUE,ageband4,75-104,70,0.25,0.25,0.5,0,0,0
ckd,TRUE,ageband4,75-104,77,0.25,0.25,0.5,0,0,0
ckd,TRUE,ageband4,75-104,84,0.25,0.25,0.5,0,0,0
ckd,TRUE,ageband4,75-104,91,0.5,0.25,0.5,0,0,0
ckd,TRUE,ageband4,75-104,98,0.5,0.25,0.75,0,0,0
ckd,TRUE,ageband4,75-104,105,0.5,0.25,0.75,0,0,0
ckd,TRUE,ageband4,75-104,112,0.5,0.25,0.75,0,0,0
ckd,TRUE,ageband4,75-104,119,0.5,0.25,0.75,0,0,0
ckd,TRUE,ageband4,75-104,126,0.5,0.25,0.75,0,0,0
ckd,TRUE,ageband4,75-104,133,0.5,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,140,0.5,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,147,0.5,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,154,0.5,0.5,0.75,0,1,0
ckd,TRUE,ageband4,75-104,161,0.5,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,168,0.75,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,175,0.75,0.5,0.75,0,0,0
ckd,TRUE,ageband4,75-104,182,0.75,0.5,0.75,0,0,1
ckd,FALSE,ageband13,12-17,7,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,14,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,21,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,28,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,35,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,42,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,49,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,56,0,0,0,1,0,0
ckd,FALSE,ageband13,12-17,63,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,70,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,77,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,84,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,91,0,0,0,0,0,0
ckd,FALSE,ageband13,12-17,98,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,105,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,112,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,119,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,126,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,133,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,140,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,147,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,154,1,0,0,0,1,0
ckd,FALSE,ageband13,12-17,161,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,168,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,175,1,0,0,0,0,0
ckd,FALSE,ageband13,12-17,182,1,0,0,0,0,1
ckd,FALSE,ageband13,18-29,7,0,0,0,0,0,0
ckd,FALSE,ageband13,18-29,14,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,21,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,28,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,35,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,42,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,49,0,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,56,0,0,0.33333333333333337,1,0,0
ckd,FALSE,ageband13,18-29,63,0.33333333333333337,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,70,0.33333333333333337,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,77,0.33333333333333337,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,84,0.33333333333333337,0,0.33333333333333337,0,0,0
ckd,FALSE,ageband13,18-29,91,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,98,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,105,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,112,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,119,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,126,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,133,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,140,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
ckd,FALSE,ageband13,18-29,147,0.6666666666666667,0.33333333333333337,0.6666666666666667,0,0,0
