group1,group2,label1,label2,reference_row,n_obs,n_event,exposure,irr,irr.low,irr.high,irr.ln.std.error
all,sickle_cell_asplenia,All,FALSE,TRUE,4651,0,846290.9999999999,1,NA,NA,NA
all,sickle_cell_asplenia,All,TRUE,FALSE,281,0,51141.99999999999,0.9996146776802225,0,Inf,236287.14212821607
all,cirrhosis,All,FALSE,TRUE,4831,0,879050.9999999999,1,NA,NA,NA
all,cirrhosis,All,TRUE,FALSE,101,0,18381.999999999996,0.9997600988569844,0,Inf,382513.6451085875
all,cochlear_implant,All,FALSE,TRUE,4828,0,878504.9999999999,1,NA,NA,NA
all,cochlear_implant,All,TRUE,FALSE,104,0,18927.999999999996,0.9997323059576093,0,Inf,376930.9435294569
all,cystic_fibrosis,All,FALSE,TRUE,4816,0,876320.9999999999,1,NA,NA,NA
all,cystic_fibrosis,All,TRUE,FALSE,116,0,21111.999999999996,0.9997306527086995,0,Inf,357399.0549413115
all,csfl,All,FALSE,TRUE,4846,0,881780.9999999999,1,NA,NA,NA
all,csfl,All,TRUE,FALSE,86,0,15651.999999999998,0.99973301168864,0,Inf,413842.214610068
all,homeless,All,FALSE,TRUE,4829,0,878686.9999999999,1,NA,NA,NA
all,homeless,All,TRUE,FALSE,103,0,18745.999999999996,0.9996930894819639,0,Inf,378849.01299062255
ageband4,all,50-64,NA,TRUE,820,0,149600,1,NA,NA,NA
ageband4,all,65-74,NA,TRUE,2180,0,396940,1,NA,NA,NA
ageband4,all,75-104,NA,TRUE,1410,0,256710,1,NA,NA,NA
ageband4,all,12-49,NA,TRUE,520,0,94180,1,NA,NA,NA
ageband4,ageband13,50-64,50-54,TRUE,245,0,44589.99999999999,1,NA,NA,NA
ageband4,ageband13,50-64,55-59,FALSE,274,0,49867.99999999999,1.000000000000033,0,Inf,123013.79291019528
ageband4,ageband13,50-64,60-64,FALSE,303,0,55145.99999999999,1.0000000000000215,0,Inf,120202.8697204604
ageband4,ageband13,65-74,65-69,TRUE,1231,0,224041.99999999997,1,NA,NA,NA
ageband4,ageband13,65-74,70-74,FALSE,950,0,172899.99999999997,1.0000000000000056,0,Inf,99619.38180918354
ageband4,ageband13,75-104,75-79,TRUE,649,0,118021.99999999999,1,NA,NA,NA
ageband4,ageband13,75-104,80-84,FALSE,392,0,71343.99999999999,0.9990259911894012,0,Inf,89513.32633926022
ageband4,ageband13,75-104,85-89,FALSE,207,0,37673.99999999999,0.9990018506833447,0,Inf,111699.42431727881
ageband4,ageband13,75-104,90-104,FALSE,163,0,29665.999999999996,0.9990140212648748,0,Inf,122569.67303261544
ageband4,ageband13,12-49,12-17,TRUE,1,0,181.99999999999997,1,NA,NA,NA
ageband4,ageband13,12-49,18-29,FALSE,27,0,4913.999999999999,1.0014778739691348,0,Inf,865139.7053266094
ageband4,ageband13,12-49,30-39,FALSE,135,0,24569.999999999996,1.0010244272392486,0,Inf,852187.0756270051
ageband4,ageband13,12-49,40-49,FALSE,355,0,64514.99999999999,1.0032976181424262,0,Inf,850446.4555627861
ageband4,sex,50-64,Female,TRUE,417,0,75893.99999999999,1,NA,NA,NA
ageband4,sex,50-64,Male,FALSE,405,0,73709.99999999999,0.9999999999999818,0,Inf,97801.00927693555
ageband4,sex,65-74,Female,TRUE,1110,0,202019.99999999997,1,NA,NA,NA
ageband4,sex,65-74,Male,FALSE,1071,0,194921.99999999997,0.9999999999999727,0,Inf,98877.91787386936
ageband4,sex,75-104,Female,TRUE,755,0,137339.99999999997,1,NA,NA,NA
ageband4,sex,75-104,Male,FALSE,656,0,119365.99999999999,0.999570258620899,0,Inf,74692.15269582598
ageband4,sex,12-49,Female,TRUE,289,0,52502.99999999999,1,NA,NA,NA
ageband4,sex,12-49,Male,FALSE,229,0,41677.99999999999,0.9973497246134793,0,Inf,75184.83809328036
ageband4,ethnicity5,50-64,White,TRUE,453,0,82445.99999999999,1,NA,NA,NA
ageband4,ethnicity5,50-64,Mixed,FALSE,69,0,12557.999999999998,1.0000000000000033,0,Inf,181211.14638308345
ageband4,ethnicity5,50-64,Asian or Asian British,FALSE,77,0,14013.999999999998,0.9999999999999736,0,Inf,173862.27350965032
ageband4,ethnicity5,50-64,Black or Black British,FALSE,72,0,13103.999999999998,0.9999999999999492,0,Inf,178244.11263730863
ageband4,ethnicity5,50-64,Chinese or Other Ethnic Groups,FALSE,66,0,12011.999999999998,1.000000000000011,0,Inf,184808.6340501069
ageband4,ethnicity5,50-64,(Missing),FALSE,85,0,15469.999999999998,1.0000000000000029,0,Inf,165665.64508915838
ageband4,ethnicity5,65-74,White,TRUE,1176,0,214031.99999999997,1,NA,NA,NA
ageband4,ethnicity5,65-74,Mixed,FALSE,196,0,35671.99999999999,1.0000000000000153,0,Inf,178059.85557087068
ageband4,ethnicity5,65-74,Asian or Asian British,FALSE,194,0,35307.99999999999,1.0000000000000155,0,Inf,178938.51212158203
ageband4,ethnicity5,65-74,Black or Black British,FALSE,195,0,35489.99999999999,1.000000000000026,0,Inf,178440.53096106387
ageband4,ethnicity5,65-74,Chinese or Other Ethnic Groups,FALSE,228,0,41495.99999999999,0.9999999999999553,0,Inf,167001.76226122465
ageband4,ethnicity5,65-74,(Missing),FALSE,192,0,34943.99999999999,0.9999999999998783,0,Inf,179635.565764288
ageband4,ethnicity5,75-104,White,TRUE,749,0,136221.99999999997,1,NA,NA,NA
ageband4,ethnicity5,75-104,Mixed,FALSE,129,0,23477.999999999996,0.9990751009943319,0,Inf,133482.77416737782
ageband4,ethnicity5,75-104,Asian or Asian British,FALSE,112,0,20383.999999999996,0.9992247883701316,0,Inf,141940.46868215644
ageband4,ethnicity5,75-104,Black or Black British,FALSE,135,0,24569.999999999996,0.99926338015724,0,Inf,131279.5572760563
ageband4,ethnicity5,75-104,Chinese or Other Ethnic Groups,FALSE,135,0,24569.999999999996,0.9991531819604477,0,Inf,130856.2344352109
ageband4,ethnicity5,75-104,(Missing),FALSE,151,0,27481.999999999996,0.999196654868309,0,Inf,124849.38504107061
ageband4,ethnicity5,12-49,White,TRUE,313,0,56870.99999999999,1,NA,NA,NA
ageband4,ethnicity5,12-49,Mixed,FALSE,47,0,8553.999999999998,0.9975257171445907,0,Inf,132838.15720377013
ageband4,ethnicity5,12-49,Asian or Asian British,FALSE,41,0,7461.999999999999,0.9975289560439703,0,Inf,140973.4670908908
ageband4,ethnicity5,12-49,Black or Black British,FALSE,43,0,7825.999999999999,0.9975040191042284,0,Inf,138955.8309675294
ageband4,ethnicity5,12-49,Chinese or Other Ethnic Groups,FALSE,27,0,4913.999999999999,0.9979373328196287,0,Inf,170279.20250370458
ageband4,ethnicity5,12-49,(Missing),FALSE,47,0,8553.999999999998,0.9977019833881691,0,Inf,133812.5384762233
ageband4,region,50-64,North East and Yorkshire,TRUE,409,0,74437.99999999999,1,NA,NA,NA
ageband4,region,50-64,North West,FALSE,170,0,30939.999999999996,1.0000000000000115,0,Inf,127681.22290255754
ageband4,region,50-64,Midlands,FALSE,85,0,15469.999999999998,1.000000000000009,0,Inf,166915.60328879245
ageband4,region,50-64,East of England,FALSE,37,0,6733.999999999999,1.0000000000000069,0,Inf,241699.87834625007
ageband4,region,50-64,London,FALSE,41,0,7461.999999999999,1.0000000000000173,0,Inf,229575.42403389144
ageband4,region,50-64,South East,FALSE,38,0,6915.999999999999,1.0000000000000047,0,Inf,237998.35296464188
ageband4,region,50-64,South West,FALSE,42,0,7643.999999999999,1.000000000000023,0,Inf,228368.25934987565
ageband4,region,65-74,North East and Yorkshire,TRUE,1109,0,201837.99999999997,1,NA,NA,NA
ageband4,region,65-74,North West,FALSE,433,0,78805.99999999999,0.9999999999999997,0,Inf,130738.22587087768
ageband4,region,65-74,Midlands,FALSE,214,0,38947.99999999999,0.999999999999943,0,Inf,172292.2780551671
ageband4,region,65-74,East of England,FALSE,98,0,17835.999999999996,0.999999999999925,0,Inf,243216.07778927853
ageband4,region,65-74,London,FALSE,109,0,19837.999999999996,0.9999999999998747,0,Inf,231669.24600364003
ageband4,region,65-74,South East,FALSE,105,0,19109.999999999996,0.9999999999999858,0,Inf,235886.30371833668
ageband4,region,65-74,South West,FALSE,113,0,20565.999999999996,0.9999999999999812,0,Inf,228099.9707543899
ageband4,region,75-104,North East and Yorkshire,TRUE,705,0,128239.99999999999,1,NA,NA,NA
ageband4,region,75-104,North West,FALSE,288,0,52389.99999999999,0.9999290112065335,0,Inf,98038.32714933637
ageband4,region,75-104,Midlands,FALSE,155,0,28209.999999999996,0.9993843674622678,0,Inf,124438.57990144215
ageband4,region,75-104,East of England,FALSE,75,0,13649.999999999998,0.9993799101589009,0,Inf,170031.9564251667
ageband4,region,75-104,London,FALSE,66,0,12011.999999999998,0.9992657499817679,0,Inf,180285.09606666007
ageband4,region,75-104,South East,FALSE,65,0,11829.999999999998,0.9994044994548382,0,Inf,181521.88241938295
ageband4,region,75-104,South West,FALSE,57,0,10373.999999999998,0.9993837848199849,0,Inf,192864.0460211511
ageband4,region,12-49,North East and Yorkshire,TRUE,272,0,49503.99999999999,1,NA,NA,NA
ageband4,region,12-49,North West,FALSE,98,0,17740.999999999996,1.0075240259025537,0,Inf,99930.04464754791
ageband4,region,12-49,Midlands,FALSE,50,0,9099.999999999998,0.9998883038052514,0,Inf,130927.04810069654
ageband4,region,12-49,East of England,FALSE,18,0,3275.9999999999995,0.9995217184131018,0,Inf,208486.0879843085
ageband4,region,12-49,London,FALSE,22,0,4003.9999999999995,0.9994797632334594,0,Inf,188655.41247632765
ageband4,region,12-49,South East,FALSE,33,0,6005.999999999999,0.9997128415306805,0,Inf,157167.87423134563
ageband4,region,12-49,South West,FALSE,25,0,4549.999999999999,0.9998357271573942,0,Inf,177806.8835720342
ageband4,imd_quintile,50-64,1 (most deprived),TRUE,161,0,29301.999999999996,1,NA,NA,NA
ageband4,imd_quintile,50-64,2,FALSE,157,0,28573.999999999996,1.0000000000000246,0,Inf,156946.80340681286
ageband4,imd_quintile,50-64,3,FALSE,154,0,28027.999999999996,1.000000000000013,0,Inf,187030.78246772147
ageband4,imd_quintile,50-64,4,FALSE,165,0,30029.999999999996,1.0000000000000768,0,Inf,254093.62114721557
ageband4,imd_quintile,50-64,5 (least deprived),FALSE,145,0,26389.999999999996,1.0000000000000817,0,Inf,257666.3907411579
ageband4,imd_quintile,50-64,(Missing),FALSE,40,0,7279.999999999999,1.0000000000000657,0,Inf,263625.15794293175
ageband4,imd_quintile,65-74,1 (most deprived),TRUE,386,0,70251.99999999999,1,NA,NA,NA
ageband4,imd_quintile,65-74,2,FALSE,437,0,79533.99999999999,1.000000000000097,0,Inf,161237.8573114416
ageband4,imd_quintile,65-74,3,FALSE,433,0,78805.99999999999,0.9999999999999596,0,Inf,188177.93384798642
ageband4,imd_quintile,65-74,4,FALSE,405,0,73709.99999999999,0.999999999999933,0,Inf,256506.29669478085
ageband4,imd_quintile,65-74,5 (least deprived),FALSE,402,0,73163.99999999999,0.9999999999999247,0,Inf,256787.4213835418
ageband4,imd_quintile,65-74,(Missing),FALSE,118,0,21475.999999999996,1.0000000000000724,0,Inf,257748.31103083023
ageband4,imd_quintile,75-104,1 (most deprived),TRUE,269,0,48957.99999999999,1,NA,NA,NA
ageband4,imd_quintile,75-104,2,FALSE,299,0,54347.99999999999,1.0017261847144088,0,Inf,117797.92791076022
ageband4,imd_quintile,75-104,3,FALSE,296,0,53845.99999999999,1.0001677008279948,0,Inf,139587.46919730768
ageband4,imd_quintile,75-104,4,FALSE,245,0,44589.99999999999,0.999320998574687,0,Inf,192616.8349066565
ageband4,imd_quintile,75-104,5 (least deprived),FALSE,234,0,42587.99999999999,0.9993107667270981,0,Inf,193698.15084326392
ageband4,imd_quintile,75-104,(Missing),FALSE,68,0,12375.999999999998,0.9997807898910599,0,Inf,199629.27178106972
ageband4,imd_quintile,12-49,1 (most deprived),TRUE,101,0,18381.999999999996,1,NA,NA,NA
ageband4,imd_quintile,12-49,2,FALSE,123,0,22290.999999999996,1.0057420328639095,0,Inf,114236.18338071677
ageband4,imd_quintile,12-49,3,FALSE,95,0,17289.999999999996,0.9998192107736013,0,Inf,137239.68426263655
ageband4,imd_quintile,12-49,4,FALSE,88,0,16015.999999999998,1.0005188703517198,0,Inf,208414.10408708866
ageband4,imd_quintile,12-49,5 (least deprived),FALSE,97,0,17653.999999999996,1.0004620436015192,0,Inf,206643.90344152198
ageband4,imd_quintile,12-49,(Missing),FALSE,14,0,2547.9999999999995,1.0002174099403052,0,Inf,261905.07212116552
ageband4,carehome_status,50-64,FALSE,TRUE,780,0,141959.99999999997,1,NA,NA,NA
ageband4,carehome_status,50-64,TRUE,FALSE,42,0,7643.999999999999,0.9999999999999893,0,Inf,222405.84497331476
ageband4,carehome_status,65-74,FALSE,TRUE,1766,0,321411.99999999994,1,NA,NA,NA
ageband4,carehome_status,65-74,TRUE,FALSE,415,0,75529.99999999999,1.0000000000000016,0,Inf,125986.11810584561
ageband4,carehome_status,75-104,FALSE,TRUE,1156,0,210321.99999999997,1,NA,NA,NA
ageband4,carehome_status,75-104,TRUE,FALSE,255,0,46383.99999999999,1.0001870675123865,0,Inf,96972.76896969121
ageband4,carehome_status,12-49,FALSE,TRUE,499,0,90722.99999999999,1,NA,NA,NA
ageband4,carehome_status,12-49,TRUE,FALSE,19,0,3457.9999999999995,0.9985549815312189,0,Inf,198443.0623706887
ageband4,primis_atrisk,50-64,FALSE,TRUE,31,0,5641.999999999999,1,NA,NA,NA
ageband4,primis_atrisk,50-64,TRUE,FALSE,791,0,143961.99999999997,1.0000000000000264,0,Inf,257252.69944747744
ageband4,primis_atrisk,65-74,FALSE,TRUE,1752,0,318863.99999999994,1,NA,NA,NA
ageband4,primis_atrisk,65-74,TRUE,FALSE,429,0,78077.99999999999,0.9999999999999073,0,Inf,124367.1912953461
ageband4,primis_atrisk,75-104,FALSE,TRUE,1139,0,207201.99999999997,1,NA,NA,NA
ageband4,primis_atrisk,75-104,TRUE,FALSE,272,0,49503.99999999999,0.9994304036656855,0,Inf,94460.4590626135
ageband4,primis_atrisk,12-49,FALSE,TRUE,11,0,2001.9999999999998,1,NA,NA,NA
ageband4,primis_atrisk,12-49,TRUE,FALSE,507,0,92178.99999999999,1.0016038874512478,0,Inf,258707.73316567694
ageband4,crd,50-64,FALSE,TRUE,748,0,136135.99999999997,1,NA,NA,NA
ageband4,crd,50-64,TRUE,FALSE,74,0,13467.999999999998,0.9999999999999801,0,Inf,170794.2851356393
ageband4,crd,65-74,FALSE,TRUE,2136,0,388751.99999999994,1,NA,NA,NA
ageband4,crd,65-74,TRUE,FALSE,45,0,8189.999999999999,1.0000000000000582,0,Inf,347657.5026269845
ageband4,crd,75-104,FALSE,TRUE,1385,0,251973.99999999997,1,NA,NA,NA
ageband4,crd,75-104,TRUE,FALSE,26,0,4731.999999999999,0.9997119066260516,0,Inf,277215.6800402354
ageband4,crd,12-49,FALSE,TRUE,465,0,84534.99999999999,1,NA,NA,NA
ageband4,crd,12-49,TRUE,FALSE,53,0,9645.999999999998,0.9985556904966796,0,Inf,123807.05320689647
ageband4,chd,50-64,FALSE,TRUE,745,0,135589.99999999997,1,NA,NA,NA
ageband4,chd,50-64,TRUE,FALSE,77,0,14013.999999999998,0.9999999999999553,0,Inf,167742.9783985125
ageband4,chd,65-74,FALSE,TRUE,2137,0,388933.99999999994,1,NA,NA,NA
ageband4,chd,65-74,TRUE,FALSE,44,0,8007.999999999999,0.9999999999998591,0,Inf,351696.80251081375
ageband4,chd,75-104,FALSE,TRUE,1382,0,251427.99999999997,1,NA,NA,NA
ageband4,chd,75-104,TRUE,FALSE,29,0,5277.999999999999,0.9996871604983566,0,Inf,262696.2342419536
ageband4,chd,12-49,FALSE,TRUE,474,0,86172.99999999999,1,NA,NA,NA
ageband4,chd,12-49,TRUE,FALSE,44,0,8007.999999999999,0.9992532311481864,0,Inf,134739.03314356485
ageband4,ckd,50-64,FALSE,TRUE,743,0,135225.99999999997,1,NA,NA,NA
ageband4,ckd,50-64,TRUE,FALSE,79,0,14377.999999999998,1.0000000000000073,0,Inf,165621.16365792335
ageband4,ckd,65-74,FALSE,TRUE,2134,0,388387.99999999994,1,NA,NA,NA
ageband4,ckd,65-74,TRUE,FALSE,47,0,8553.999999999998,1.0000000000002156,0,Inf,340310.0340814661
ageband4,ckd,75-104,FALSE,TRUE,1372,0,249607.99999999997,1,NA,NA,NA
ageband4,ckd,75-104,TRUE,FALSE,39,0,7097.999999999999,0.9996073238778288,0,Inf,227436.28013720099
ageband4,ckd,12-49,FALSE,TRUE,475,0,86354.99999999999,1,NA,NA,NA
ageband4,ckd,12-49,TRUE,FALSE,43,0,7825.999999999999,0.9984236567848473,0,Inf,135151.0364662121
ageband4,cld,50-64,FALSE,TRUE,738,0,134315.99999999997,1,NA,NA,NA
ageband4,cld,50-64,TRUE,FALSE,84,0,15287.999999999998,1.000000000000008,0,Inf,161444.90773912586
ageband4,cld,65-74,FALSE,TRUE,2151,0,391481.99999999994,1,NA,NA,NA
ageband4,cld,65-74,TRUE,FALSE,30,0,5459.999999999999,1.0000000000000369,0,Inf,424618.5226645694
ageband4,cld,75-104,FALSE,TRUE,1387,0,252337.99999999997,1,NA,NA,NA
ageband4,cld,75-104,TRUE,FALSE,24,0,4367.999999999999,0.9993907469598629,0,Inf,288608.4452699695
ageband4,cld,12-49,FALSE,TRUE,460,0,83719.99999999999,1,NA,NA,NA
ageband4,cld,12-49,TRUE,FALSE,58,0,10460.999999999998,1.012900149421102,0,Inf,119067.17480416213
ageband4,cns_learndis,50-64,FALSE,TRUE,684,0,124487.99999999999,1,NA,NA,NA
ageband4,cns_learndis,50-64,TRUE,FALSE,138,0,25115.999999999996,1.0000000000000133,0,Inf,130804.2708097529
ageband4,cns_learndis,65-74,FALSE,TRUE,2092,0,380743.99999999994,1,NA,NA,NA
ageband4,cns_learndis,65-74,TRUE,FALSE,89,0,16197.999999999998,0.9999999999999833,0,Inf,249847.2145429095
ageband4,cns_learndis,75-104,FALSE,TRUE,1360,0,247423.99999999997,1,NA,NA,NA
ageband4,cns_learndis,75-104,TRUE,FALSE,51,0,9281.999999999998,0.9995509381169431,0,Inf,199665.50743026027
ageband4,cns_learndis,12-49,FALSE,TRUE,418,0,75980.99999999999,1,NA,NA,NA
ageband4,cns_learndis,12-49,TRUE,FALSE,100,0,18199.999999999996,0.998208160087841,0,Inf,94611.90848229555
ageband4,diabetes,50-64,FALSE,TRUE,729,0,132677.99999999997,1,NA,NA,NA
ageband4,diabetes,50-64,TRUE,FALSE,93,0,16925.999999999996,1.0000000000000149,0,Inf,154384.24737000465
ageband4,diabetes,65-74,FALSE,TRUE,2132,0,388023.99999999994,1,NA,NA,NA
ageband4,diabetes,65-74,TRUE,FALSE,49,0,8917.999999999998,0.9999999999999458,0,Inf,333494.5096968278
ageband4,diabetes,75-104,FALSE,TRUE,1384,0,251791.99999999997,1,NA,NA,NA
ageband4,diabetes,75-104,TRUE,FALSE,27,0,4913.999999999999,0.9994814307619737,0,Inf,271973.092463646
ageband4,diabetes,12-49,FALSE,TRUE,479,0,87082.99999999999,1,NA,NA,NA
ageband4,diabetes,12-49,TRUE,FALSE,39,0,7097.999999999999,0.9988694203958481,0,Inf,141725.21476406706
ageband4,immunosuppressed,50-64,FALSE,TRUE,729,0,132677.99999999997,1,NA,NA,NA
ageband4,immunosuppressed,50-64,TRUE,FALSE,93,0,16925.999999999996,1.0000000000000335,0,Inf,154671.33115515357
ageband4,immunosuppressed,65-74,FALSE,TRUE,2134,0,388387.99999999994,1,NA,NA,NA
ageband4,immunosuppressed,65-74,TRUE,FALSE,47,0,8553.999999999998,1.0000000000005427,0,Inf,340510.1529802955
ageband4,immunosuppressed,75-104,FALSE,TRUE,1382,0,251427.99999999997,1,NA,NA,NA
ageband4,immunosuppressed,75-104,TRUE,FALSE,29,0,5277.999999999999,0.9995333190960711,0,Inf,262649.90643784666
ageband4,immunosuppressed,12-49,FALSE,TRUE,465,0,84534.99999999999,1,NA,NA,NA
ageband4,immunosuppressed,12-49,TRUE,FALSE,53,0,9645.999999999998,0.9979970013528051,0,Inf,123281.46528859786
