group1,group2,label1,label2,reference_row,n_obs,n_event,exposure,irr,irr.low,irr.high,irr.ln.std.error
all,ethnicity5,All,Chinese or Other Ethnic Groups,FALSE,456,328,53282.99999999999,0.9823981836587959,0.8738338302353875,1.1044504777254134,0.05974930021306412
all,ethnicity5,All,(Missing),FALSE,475,354,52454,1.0792882512705926,0.963736490369817,1.2086946390125146,0.057776148006755006
all,region,All,North East and Yorkshire,TRUE,2494,1848,286539,1,NA,NA,NA
all,region,All,North West,FALSE,987,696,118024,0.9143799549961819,0.8380467353557167,0.9976659616052715,0.04447649161105851
all,region,All,Midlands,FALSE,504,360,60097,0.9325251147182139,0.8328542901529375,1.0441239240306155,0.05767319177268103
all,region,All,East of England,FALSE,228,168,25293.999999999996,1.032633668384886,0.8816916972546534,1.209416280546016,0.08062665095154745
all,region,All,London,FALSE,238,175,27165,0.9963129383261808,0.853214773418628,1.1634110214698683,0.07910864832849816
all,region,All,South East,FALSE,241,176,26355,1.0362688804605276,0.8877947104722528,1.2095737673855824,0.07890011914731557
all,region,All,South West,FALSE,237,175,27048,1.0013901296051122,0.8575656540881851,1.1693357667603432,0.07910691412245086
all,imd_quintile,All,1 (most deprived),TRUE,917,680,104673,1,NA,NA,NA
all,imd_quintile,All,2,FALSE,1014,727,119985,0.9331408982612496,0.8404936559558032,1.0360006049273496,0.05335138897861049
all,imd_quintile,All,3,FALSE,977,716,113434.99999999999,0.9929851965024175,0.8786101518010934,1.122249268861359,0.06243710142229675
all,imd_quintile,All,4,FALSE,903,677,102147,1.063914753343725,0.8983601649633983,1.2599786216350726,0.08629724144188707
all,imd_quintile,All,5 (least deprived),FALSE,878,619,102092,0.9738603900086125,0.8210371758347835,1.1551292525377355,0.08709321619084566
all,imd_quintile,All,(Missing),FALSE,240,179,28190,0.993153924872283,0.8343294280434045,1.1822125473895033,0.08890843981169881
all,carehome_status,All,FALSE,TRUE,4199,3070,485857.99999999994,1,NA,NA,NA
all,carehome_status,All,TRUE,FALSE,730,528,84664,0.988832783923243,0.9006517731511849,1.0856474208009554,0.04765727765357971
all,primis_atrisk,All,FALSE,TRUE,2931,2124,340793,1,NA,NA,NA
all,primis_atrisk,All,TRUE,FALSE,1998,1474,229728.99999999997,1.0380478686237964,0.954249204801025,1.1292054236284008,0.042945850654851535
all,crd,All,FALSE,TRUE,4731,3463,547115,1,NA,NA,NA
all,crd,All,TRUE,FALSE,198,135,23406.999999999996,0.9061567642913251,0.7613170299307301,1.0785521000963754,0.08886002695263838
all,chd,All,FALSE,TRUE,4735,3454,549842,1,NA,NA,NA
all,chd,All,TRUE,FALSE,194,144,20680,1.105540378333241,0.9344687486269143,1.3079298049518564,0.08577266795857937
all,ckd,All,FALSE,TRUE,4721,3460,545527,1,NA,NA,NA
all,ckd,All,TRUE,FALSE,208,138,24994.999999999996,0.8675377765657307,0.7309223308039977,1.0296877822035415,0.08742602170412525
all,cld,All,FALSE,TRUE,4734,3454,547784,1,NA,NA,NA
all,cld,All,TRUE,FALSE,195,144,22738,1.0034215585205677,0.8468432807613924,1.1889505968549305,0.0865604417797444
all,cns_learndis,All,FALSE,TRUE,4551,3314,527003,1,NA,NA,NA
all,cns_learndis,All,TRUE,FALSE,378,284,43519,1.033370096082796,0.9130909490416004,1.1694933090717952,0.06313645953208395
all,diabetes,All,FALSE,TRUE,4721,3432,547705,1,NA,NA,NA
all,diabetes,All,TRUE,FALSE,208,166,22817,1.1611520890059335,0.991515019322391,1.3598121536517565,0.08057998857141564
all,immunosuppressed,All,FALSE,TRUE,4707,3438,544967,1,NA,NA,NA
all,immunosuppressed,All,TRUE,FALSE,222,160,25555,0.983966933728287,0.8382390414828186,1.1550296261051596,0.08178159478735632
all,asplenia,All,FALSE,TRUE,4744,3449,550181,1,NA,NA,NA
all,asplenia,All,TRUE,FALSE,185,149,20341,1.1708836989738498,0.990682643150658,1.3838625779922895,0.08526676930897345
all,severe_obesity,All,FALSE,TRUE,4711,3439,545253,1,NA,NA,NA
all,severe_obesity,All,TRUE,FALSE,218,159,25268.999999999996,0.9956814068821054,0.8469990365824593,1.17046350844841,0.08251568798065433
all,smi,All,FALSE,TRUE,4735,3454,547886,1,NA,NA,NA
all,smi,All,TRUE,FALSE,194,144,22635.999999999996,1.0041765249393908,0.8481900280477079,1.1888497387316999,0.08613342256020756
all,ckd_rrt,All,No CKD or RRT,TRUE,4387,3197,507545.99999999994,1,NA,NA,NA
all,ckd_rrt,All,RRT (transplant),FALSE,39,31,4216,1.1654970926232802,0.8181567869848532,1.660297261505779,0.18053850854673137
all,ckd_rrt,All,RRT (dialysis),FALSE,39,30,4503,1.0637735819690637,0.7424207974512352,1.524222162929939,0.18350421553893423
all,ckd_rrt,All,Stage 3,FALSE,307,229,35711,1.0182544321035634,0.8904686726785489,1.1643779509723875,0.06841818401108705
all,ckd_rrt,All,Stage 4,FALSE,106,72,12838,0.8919827186762954,0.706133123007722,1.126746706100139,0.1192077922527371
all,ckd_rrt,All,Stage 5,FALSE,51,39,5707.999999999999,1.0777677666863803,0.7858925952950041,1.4780433940494364,0.16113926841363635
all,copd,All,FALSE,TRUE,4815,3518,557944,1,NA,NA,NA
all,copd,All,TRUE,FALSE,114,80,12578,1.0134445099000673,0.811908517519264,1.2650067741433917,0.11312582502487115
all,learndis_cat,All,learndis_cat.L,NA,4929,3598,570522,0.9272640178581757,0.8312565227931114,1.034360074463421,0.05576627727739058
all,learndis_cat,All,learndis_cat.Q,NA,4929,3598,570522,1.0569078333351842,0.93939914507837885,1.18911558948893,0.06013494279045448
all,learndis_cat,All,learndis_cat.C,NA,4929,3598,570522,0.9484154008695478,0.8362452437771866,1.0756315558145166,0.06422090914836992
all,sickle_cell_asplenia,All,FALSE,TRUE,4648,3384,538693,1,NA,NA,NA
all,sickle_cell_asplenia,All,TRUE,FALSE,281,214,31828.999999999996,1.067919326465288,0.9284380355699422,1.228355198888403,0.07141143319264141
all,cirrhosis,All,FALSE,TRUE,4828,3522,558916,1,NA,NA,NA
all,cirrhosis,All,TRUE,FALSE,101,76,11606,1.0338698023982562,0.8236271356855446,1.2977799322035735,0.11599509492456349
all,cochlear_implant,All,FALSE,TRUE,4825,3528,557699,1,NA,NA,NA
all,cochlear_implant,All,TRUE,FALSE,104,70,12822.999999999998,0.861908795064761,0.6802848741746076,1.092023061531885,0.12073579805083959
all,cystic_fibrosis,All,FALSE,TRUE,4813,3510,557599,1,NA,NA,NA
all,cystic_fibrosis,All,TRUE,FALSE,116,88,12923,1.0852074893695887,0.8782258632226592,1.3409708644452283,0.10797273615431764
all,csfl,All,FALSE,TRUE,4843,3530,561163,1,NA,NA,NA
all,csfl,All,TRUE,FALSE,86,68,9359,1.159589412066841,0.9120752513343487,1.4742726574483063,0.12250162203193897
all,homeless,All,FALSE,TRUE,4826,3524,557998,1,NA,NA,NA
all,homeless,All,TRUE,FALSE,103,74,12524,0.9316053814625928,0.7399402452655207,1.1729171271913033,0.11752250709426668
ageband4,all,50-64,NA,TRUE,820,610,93360,1,NA,NA,NA
ageband4,all,65-74,NA,TRUE,2180,1610,251380,1,NA,NA,NA
ageband4,all,75-104,NA,TRUE,1410,1000,164130,1,NA,NA,NA
ageband4,all,12-49,NA,TRUE,520,380,61640,1,NA,NA,NA
ageband4,ageband13,50-64,50-54,TRUE,245,178,28121,1,NA,NA,NA
ageband4,ageband13,50-64,55-59,FALSE,274,215,30560,1.1109400489606742,0.9108189287376698,1.355030899605086,0.10133742859813663
ageband4,ageband13,50-64,60-64,FALSE,303,215,34681,0.980264663551715,0.8036803338640343,1.195648033327047,0.1013391093909345
ageband4,ageband13,65-74,65-69,TRUE,1231,917,139615,1,NA,NA,NA
ageband4,ageband13,65-74,70-74,FALSE,950,690,111768,0.9402205872507887,0.8517857403711449,1.0378369944359838,0.05039862927866732
ageband4,ageband13,75-104,75-79,TRUE,647,468,74514,1,NA,NA,NA
ageband4,ageband13,75-104,80-84,FALSE,392,270,44689,0.9626082387439688,0.8286921390117308,1.1181650913242809,0.07642885021174214
ageband4,ageband13,75-104,85-89,FALSE,207,151,24788,0.9676558404434197,0.805392784681535,1.162610149176481,0.09364784203892594
ageband4,ageband13,75-104,90-104,FALSE,163,114,20140.999999999996,0.9008318559976938,0.7340726267820938,1.105473768089624,0.1044461287063672
ageband4,ageband13,12-49,12-17,TRUE,1,1,98.00000000000004,1,NA,NA,NA
ageband4,ageband13,12-49,18-29,FALSE,27,20,3493,0.5394596767494988,0.0721930046902042,4.031093373762314,1.0261540021245608
ageband4,ageband13,12-49,30-39,FALSE,135,99,16270.999999999998,0.578378890346936,0.08052990837610506,4.154011193414109,1.0059371197892186
ageband4,ageband13,12-49,40-49,FALSE,354,260,41783,0.5899569075996393,0.08261889206665786,4.212706611264155,1.002983289429107
ageband4,sex,50-64,Female,TRUE,417,304,49146,1,NA,NA,NA
ageband4,sex,50-64,Male,FALSE,405,304,44216,1.1149751018627132,0.9509178595860087,1.3073363437668457,0.08120540407495841
ageband4,sex,65-74,Female,TRUE,1110,822,126528,1,NA,NA,NA
ageband4,sex,65-74,Male,FALSE,1071,785,124854.99999999999,0.9688304330830365,0.8784688484720812,1.0684868446962295,0.04995456987985167
ageband4,sex,75-104,Female,TRUE,754,543,87036,1,NA,NA,NA
ageband4,sex,75-104,Male,FALSE,655,460,77096,0.9599816539904503,0.8477440201931773,1.0870790640177463,0.06343761803331291
ageband4,sex,12-49,Female,TRUE,288,213,35655,1,NA,NA,NA
ageband4,sex,12-49,Male,FALSE,229,167,25989.999999999996,1.0736428981419524,0.8766087719401539,1.3149641089940476,0.10344676207989188
ageband4,ethnicity5,50-64,White,TRUE,453,343,51760,1,NA,NA,NA
ageband4,ethnicity5,50-64,Mixed,FALSE,69,46,8112.999999999999,0.8676833110941873,0.6368016196621615,1.1822745186339034,0.15784403366130123
ageband4,ethnicity5,50-64,Asian or Asian British,FALSE,77,52,8921,0.8918668101319953,0.6644293820739043,1.1971571825018201,0.15020082385486389
ageband4,ethnicity5,50-64,Black or Black British,FALSE,72,57,7613,1.11825495707339,0.8436262629906323,1.4822845184859954,0.14378585384669887
ageband4,ethnicity5,50-64,Chinese or Other Ethnic Groups,FALSE,66,46,7903,0.8860742311911628,0.6506200301432763,1.2067374301527627,0.15759214514310807
ageband4,ethnicity5,50-64,(Missing),FALSE,85,64,9052,1.0614566545394208,0.8124134364195214,1.3868434210438259,0.13642499531735036
ageband4,ethnicity5,65-74,White,TRUE,1176,876,135284,1,NA,NA,NA
ageband4,ethnicity5,65-74,Mixed,FALSE,196,148,22094,1.0351934356789867,0.8696667008212579,1.2322254586278736,0.08889630026124963
ageband4,ethnicity5,65-74,Asian or Asian British,FALSE,194,131,22765,0.889510773502713,0.7401298572592876,1.0690413424305427,0.0938006855026966
ageband4,ethnicity5,65-74,Black or Black British,FALSE,195,144,22650,0.9793623738285947,0.8209698083823829,1.1683141687768825,0.09000950413957444
ageband4,ethnicity5,65-74,Chinese or Other Ethnic Groups,FALSE,228,166,26694.999999999996,0.9584790151651437,0.8117617770472136,1.131713821083881,0.08476724625954699
ageband4,ethnicity5,65-74,(Missing),FALSE,192,142,21895,1.0052224030769392,0.841783251502361,1.2003946120861284,0.09053305770872669
ageband4,ethnicity5,75-104,White,TRUE,747,527,88620,1,NA,NA,NA
ageband4,ethnicity5,75-104,Mixed,FALSE,129,96,14748,1.0992283131233207,0.8840018496137846,1.3668556065802824,0.11117782052756123
ageband4,ethnicity5,75-104,Asian or Asian British,FALSE,112,76,13371.999999999998,0.9559533874245145,0.7513100510588272,1.2163378855913245,0.12290569537511158
ageband4,ethnicity5,75-104,Black or Black British,FALSE,135,96,15542.999999999998,1.0539003106759273,0.847028527312394,1.311296879654178,0.11149121613941734
ageband4,ethnicity5,75-104,Chinese or Other Ethnic Groups,FALSE,135,96,15322.999999999998,1.0517028605749823,0.8460379187533684,1.3073632781984539,0.11102332663703636
ageband4,ethnicity5,75-104,(Missing),FALSE,151,112,16526,1.1348855443688652,0.9254475803107775,1.3917213964565125,0.10408843906470518
ageband4,ethnicity5,12-49,White,TRUE,312,216,37780,1,NA,NA,NA
ageband4,ethnicity5,12-49,Mixed,FALSE,47,40,5893,1.1652695525984538,0.8303871992886885,1.6352047952763968,0.17286828755634417
ageband4,ethnicity5,12-49,Asian or Asian British,FALSE,41,35,4500.999999999999,1.325849176413845,0.9254986447692164,1.8993826177191402,0.18340936677651273
ageband4,ethnicity5,12-49,Black or Black British,FALSE,43,33,5128,1.1125031137138839,0.7696041321594257,1.608181565437205,0.18800934467160008
ageband4,ethnicity5,12-49,Chinese or Other Ethnic Groups,FALSE,27,20,3362,1.0414254479121647,0.6584360841363329,1.6471864007600276,0.23392175909382165
ageband4,ethnicity5,12-49,(Missing),FALSE,47,36,4981,1.2402075412096292,0.8697549074812276,1.7684461818416723,0.1810352449919856
ageband4,region,50-64,North East and Yorkshire,TRUE,409,317,45709,1,NA,NA,NA
ageband4,region,50-64,North West,FALSE,170,117,20400,0.8229837674094204,0.6655981793023332,1.0175843361370633,0.10829297088840495
ageband4,region,50-64,Midlands,FALSE,85,57,10275,0.7949295891893906,0.5991129538245756,1.0547477695730842,0.14429009660811318
ageband4,region,50-64,East of England,FALSE,37,32,3280,1.400487851382704,0.9718960026963389,2.018082404320121,0.18639481002351865
ageband4,region,50-64,London,FALSE,41,34,4109,1.223282804565297,0.8573541829323738,1.7453939687177955,0.1813514098419325
ageband4,region,50-64,South East,FALSE,38,19,4716.999999999999,0.580769147900392,0.3649953794408943,0.9241015699147149,0.23697815435426603
ageband4,region,50-64,South West,FALSE,42,32,4872,0.9729080319556592,0.6736522863164517,1.4051017978720066,0.18754195404200255
ageband4,region,65-74,North East and Yorkshire,TRUE,1109,827,127374.99999999999,1,NA,NA,NA
ageband4,region,65-74,North West,FALSE,433,319,51002,0.9617875939643423,0.8451609780900697,1.0945079101902602,0.06595351505580266
ageband4,region,65-74,Midlands,FALSE,214,154,24731,0.9563974180894492,0.8051383234984509,1.1360731375369995,0.08783806449226887
ageband4,region,65-74,East of England,FALSE,98,70,11829.999999999998,0.9114748661541988,0.7140537345995436,1.1634788691312385,0.12454606485352702
ageband4,region,65-74,London,FALSE,109,79,12334,0.9859877803251511,0.78259675218623,1.2422386116920356,0.11787277900586882
ageband4,region,65-74,South East,FALSE,105,81,11134,1.1253214298003456,0.895065947591799,1.4148100749168717,0.11680142645124297
ageband4,region,65-74,South West,FALSE,113,77,12976.999999999998,0.9144065348733045,0.723778551630735,1.1552419025613712,0.11928269255878203
ageband4,region,75-104,North East and Yorkshire,TRUE,704,507,80962,1,NA,NA,NA
ageband4,region,75-104,North West,FALSE,287,199,34277,0.9265438596431386,0.7863695999354007,1.0917048725089669,0.08369259544130987
ageband4,region,75-104,Midlands,FALSE,155,109,18604,0.9505906372464463,0.7724831573721844,1.169763445321614,0.10585567422601852
ageband4,region,75-104,East of England,FALSE,75,52,8332,0.9921456204455684,0.7455890602410367,1.3202352135519488,0.145765586882647
ageband4,region,75-104,London,FALSE,66,43,8011,0.8583223449627766,0.6284347109910209,1.172305149568554,0.15905781068933172
ageband4,region,75-104,South East,FALSE,65,48,7211,1.0636304628860576,0.7909372378580005,1.4303407494670477,0.1511378184942795
ageband4,region,75-104,South West,FALSE,57,45,6735,1.0668397048696858,0.7863198390543218,1.4474351267230474,0.15566223823937544
ageband4,region,12-49,North East and Yorkshire,TRUE,272,197,32492.999999999996,1,NA,NA,NA
ageband4,region,12-49,North West,FALSE,97,61,12345,0.8165192431591153,0.6126083711443147,1.088303238827398,0.14659688801030898
ageband4,region,12-49,Midlands,FALSE,50,40,6487,0.9954877747068321,0.7076071922319468,1.400488746397481,0.17415815753220842
ageband4,region,12-49,East of England,FALSE,18,14,1852,1.2659101277331062,0.7323379738248548,2.1882361816192097,0.2792421162168139
ageband4,region,12-49,London,FALSE,22,19,2711,1.1675655360954011,0.7274716282124338,1.8739002707603345,0.241382559136534
ageband4,region,12-49,South East,FALSE,33,28,3292.9999999999995,1.3586682951420384,0.911540516086423,2.0251206651237386,0.2036385690613701
ageband4,region,12-49,South West,FALSE,25,21,2463.9999999999995,1.3718395292587198,0.8716609906204443,2.1590316812241723,0.23138550899284357
ageband4,imd_quintile,50-64,1 (most deprived),TRUE,161,122,17965,1,NA,NA,NA
ageband4,imd_quintile,50-64,2,FALSE,157,110,19354,0.8358848381510346,0.6459775066164815,1.0816219690225273,0.13149535834516787
ageband4,imd_quintile,50-64,3,FALSE,154,118,17440,0.9901835294413778,0.7304689238038724,1.3422383759616772,0.1552087805332508
ageband4,imd_quintile,50-64,4,FALSE,165,127,17477,1.0491378584822537,0.6940522293867258,1.58588964849708,0.21080836475407647
ageband4,imd_quintile,50-64,5 (least deprived),FALSE,145,107,15694,0.9835856308318344,0.6461474303327513,1.4972445107158399,0.21437996143005558
ageband4,imd_quintile,50-64,(Missing),FALSE,40,24,5431.999999999999,0.6404816360599341,0.40461920716308686,1.013834041656522,0.23432780280897422
ageband4,imd_quintile,65-74,1 (most deprived),TRUE,386,281,43832,1,NA,NA,NA
ageband4,imd_quintile,65-74,2,FALSE,437,323,50444,0.9985046391773833,0.8507867437931763,1.1718700623068556,0.08168379517322577
ageband4,imd_quintile,65-74,3,FALSE,433,322,49061,1.0424359823858023,0.8655426654256564,1.2554814693487681,0.09487872041153779
ageband4,imd_quintile,65-74,4,FALSE,405,306,46440,1.0662768474513054,0.8285544973402852,1.3722046275294713,0.12869913262382163
ageband4,imd_quintile,65-74,5 (least deprived),FALSE,402,282,48084,0.9501825334654531,0.7368609134604083,1.2252608740812756,0.12972429805736566
ageband4,imd_quintile,65-74,(Missing),FALSE,118,93,13522,1.0916888237649112,0.851558973609679,1.3995325337026887,0.12674334912905658
ageband4,imd_quintile,75-104,1 (most deprived),TRUE,269,194,30931.999999999996,1,NA,NA,NA
ageband4,imd_quintile,75-104,2,FALSE,298,207,35057,0.9365768839558455,0.7696059982003282,1.1397731587483193,0.10018190331346016
ageband4,imd_quintile,75-104,3,FALSE,295,208,34838,1.050759133430901,0.8377205078831853,1.3179750836927304,0.11560602434177143
ageband4,imd_quintile,75-104,4,FALSE,245,179,28071.999999999996,1.2174295245784783,0.8867434980218787,1.6714355962256078,0.16170766869538358
ageband4,imd_quintile,75-104,5 (least deprived),FALSE,234,160,27679,1.10853498393277,0.8041846705714181,1.528069180589653,0.1637609967454242
ageband4,imd_quintile,75-104,(Missing),FALSE,68,55,7554,1.2527445777377832,0.9122172794109233,1.7203894428143898,0.16184678972595687
ageband4,imd_quintile,12-49,1 (most deprived),TRUE,101,83,11944,1,NA,NA,NA
ageband4,imd_quintile,12-49,2,FALSE,122,87,15129.999999999998,0.8306080830306731,0.6142600727877353,1.1231558392926768,0.15395163140957305
ageband4,imd_quintile,12-49,3,FALSE,95,68,12096,0.7378903410157647,0.5081592722683986,1.0714793276010082,0.1903097712847774
ageband4,imd_quintile,12-49,4,FALSE,88,65,10157.999999999998,0.7510797852998787,0.4272047064757259,1.3204930454532942,0.28788721869565054
ageband4,imd_quintile,12-49,5 (least deprived),FALSE,97,70,10635,0.7791877185627729,0.44440667834257214,1.3661664649671361,0.2864909302461865
ageband4,imd_quintile,12-49,(Missing),FALSE,14,7,1681.9999999999998,0.5615267912502186,0.24699393353998675,1.276599521181032,0.4190361238638374
ageband4,carehome_status,50-64,FALSE,TRUE,780,580,88382,1,NA,NA,NA
ageband4,carehome_status,50-64,TRUE,FALSE,42,28,4980,0.8604098430029544,0.5879902806387115,1.2590430867874267,0.19423745646672838
ageband4,carehome_status,65-74,FALSE,TRUE,1766,1307,203268,1,NA,NA,NA
ageband4,carehome_status,65-74,TRUE,FALSE,415,300,48115,0.966356886266683,0.8522462543126793,1.0957462434237015,0.06411224823744145
ageband4,carehome_status,75-104,FALSE,TRUE,1155,818,134733,1,NA,NA,NA
ageband4,carehome_status,75-104,TRUE,FALSE,254,185,29398.999999999996,1.0441670683656028,0.8900876111564847,1.2249185956454531,0.08145807100847433
ageband4,carehome_status,12-49,FALSE,TRUE,498,365,59474.99999999999,1,NA,NA,NA
ageband4,carehome_status,12-49,TRUE,FALSE,19,15,2169.9999999999995,1.1339160176633247,0.6763190314518999,1.9011228064264483,0.26366174194606373
ageband4,primis_atrisk,50-64,FALSE,TRUE,31,19,3792.9999999999995,1,NA,NA,NA
ageband4,primis_atrisk,50-64,TRUE,FALSE,791,589,89569,1.322021152940154,0.8360719917109419,2.0904179857103333,0.23378097798999803
ageband4,primis_atrisk,65-74,FALSE,TRUE,1752,1291,203264,1,NA,NA,NA
ageband4,primis_atrisk,65-74,TRUE,FALSE,429,316,48118.99999999999,1.0344748422850825,0.9146783737773703,1.1699611907313052,0.0627953777347746
ageband4,primis_atrisk,75-104,FALSE,TRUE,1137,805,132653,1,NA,NA,NA
ageband4,primis_atrisk,75-104,TRUE,FALSE,272,198,31478.999999999996,1.0392845292044843,0.8894930737299346,1.2143010041826674,0.0794076235848803
ageband4,primis_atrisk,12-49,FALSE,TRUE,11,9,1082.9999999999998,1,NA,NA,NA
ageband4,primis_atrisk,12-49,TRUE,FALSE,506,371,60561.99999999999,0.7454845364564052,0.3845268006947082,1.4452755779092032,0.33777197308969026
ageband4,crd,50-64,FALSE,TRUE,748,560,84452,1,NA,NA,NA
ageband4,crd,50-64,TRUE,FALSE,74,48,8910,0.8159663986573026,0.607314918888447,1.096302993768648,0.15067915012689023
ageband4,crd,65-74,FALSE,TRUE,2136,1577,246030,1,NA,NA,NA
ageband4,crd,65-74,TRUE,FALSE,45,30,5352.999999999999,0.8734820842903339,0.6086166035321543,1.2536150790961404,0.18433966304851682
ageband4,crd,75-104,FALSE,TRUE,1383,984,161366,1,NA,NA,NA
ageband4,crd,75-104,TRUE,FALSE,26,19,2766,1.1256568241318206,0.7146871115670774,1.7729482807325139,0.2317783136871611
ageband4,crd,12-49,FALSE,TRUE,464,342,55266.99999999999,1,NA,NA,NA
ageband4,crd,12-49,TRUE,FALSE,53,38,6377.999999999999,0.9628855865790422,0.6866658604408491,1.3502180700325246,0.17249643311785431
ageband4,chd,50-64,FALSE,TRUE,745,550,84821,1,NA,NA,NA
ageband4,chd,50-64,TRUE,FALSE,77,58,8541,1.0424364564280653,0.7949656179868747,1.3669443572190354,0.13827658823453964
ageband4,chd,65-74,FALSE,TRUE,2137,1573,246561,1,NA,NA,NA
ageband4,chd,65-74,TRUE,FALSE,44,34,4822,1.1064084502948839,0.7873131084777486,1.5548320556363806,0.17359931135870466
ageband4,chd,75-104,FALSE,TRUE,1380,983,161011,1,NA,NA,NA
ageband4,chd,75-104,TRUE,FALSE,29,20,3120.9999999999995,1.0430191281801389,0.6696987244480518,1.624445234902107,0.2260484639784688
ageband4,chd,12-49,FALSE,TRUE,473,348,57448.99999999999,1,NA,NA,NA
ageband4,chd,12-49,TRUE,FALSE,44,32,4196,1.2533160697303207,0.8690802314226178,1.8074294108300877,0.18679563971882876
ageband4,ckd,50-64,FALSE,TRUE,743,555,84264,1,NA,NA,NA
ageband4,ckd,50-64,TRUE,FALSE,79,53,9098,0.8832932804536056,0.6663256928203529,1.1709094031660614,0.14381830960212721
ageband4,ckd,65-74,FALSE,TRUE,2134,1578,245596,1,NA,NA,NA
ageband4,ckd,65-74,TRUE,FALSE,47,29,5787,0.7825975193916577,0.5419841709542197,1.1300309311242027,0.1874431095857133
ageband4,ckd,75-104,FALSE,TRUE,1370,976,159560,1,NA,NA,NA
ageband4,ckd,75-104,TRUE,FALSE,39,27,4572,0.9640132639654698,0.6573462789421771,1.4137473701027912,0.19535772922601743
ageband4,ckd,12-49,FALSE,TRUE,474,351,56106.99999999999,1,NA,NA,NA
ageband4,ckd,12-49,TRUE,FALSE,43,29,5538,0.84023401441639,0.5752357040339187,1.2273111596366653,0.19332016698080076
ageband4,cld,50-64,FALSE,TRUE,738,541,84177,1,NA,NA,NA
ageband4,cld,50-64,TRUE,FALSE,84,67,9185,1.135322862951865,0.8805369292132754,1.4638318512011208,0.1296658938520113
ageband4,cld,65-74,FALSE,TRUE,2151,1586,248295,1,NA,NA,NA
ageband4,cld,65-74,TRUE,FALSE,30,21,3087.9999999999995,1.0676832730349726,0.6933630146494476,1.6440847686330797,0.22025543602445888
ageband4,cld,75-104,FALSE,TRUE,1385,990,160572,1,NA,NA,NA
ageband4,cld,75-104,TRUE,FALSE,24,13,3559.9999999999995,0.6070046089322081,0.3509269239098841,1.0499467842471948,0.27957573737088254
ageband4,cld,12-49,FALSE,TRUE,460,337,54739.99999999999,1,NA,NA,NA
ageband4,cld,12-49,TRUE,FALSE,57,43,6905,1.0218114599745467,0.7409447444748974,1.4091451049771064,0.16398577789707217
ageband4,cns_learndis,50-64,FALSE,TRUE,684,507,77422,1,NA,NA,NA
ageband4,cns_learndis,50-64,TRUE,FALSE,138,101,15940,0.9724774081447125,0.7850768740133205,1.204611090525909,0.10921894715650982
