group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
clinical_priority,TRUE,all,All,147,0.595,0.575,0.62,0,0,0
clinical_priority,TRUE,all,All,154,0.625,0.6,0.645,0,1,0
clinical_priority,TRUE,all,All,161,0.6499999999999999,0.63,0.6699999999999999,0,0,0
clinical_priority,TRUE,all,All,168,0.6799999999999999,0.6599999999999999,0.7,0,0,0
clinical_priority,TRUE,all,All,175,0.71,0.69,0.73,0,0,0
clinical_priority,TRUE,all,All,182,0.74,0.72,0.755,0,0,1
clinical_priority,FALSE,ageband4,12-49,7,0,0,0,0,0,0
clinical_priority,FALSE,ageband4,12-49,14,0,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,21,0,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,28,0,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,35,0,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,42,0.5,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,49,0.5,0,0.5,0,0,0
clinical_priority,FALSE,ageband4,12-49,56,0.5,0,0.5,1,0,0
clinical_priority,FALSE,ageband4,12-49,63,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,70,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,77,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,84,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,91,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,98,0.5,0,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,105,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,112,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,119,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,126,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,133,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,140,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,147,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,154,0.5,0.5,1,0,1,0
clinical_priority,FALSE,ageband4,12-49,161,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,168,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,175,0.5,0.5,1,0,0,0
clinical_priority,FALSE,ageband4,12-49,182,1,0.5,1,0,0,1
clinical_priority,FALSE,ageband4,50-64,7,0,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,14,0,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,21,0,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,28,0,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,35,0,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,42,0.25,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,49,0.25,0,0.25,0,0,0
clinical_priority,FALSE,ageband4,50-64,56,0.25,0,0.25,1,0,0
clinical_priority,FALSE,ageband4,50-64,63,0.25,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,70,0.25,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,77,0.25,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,84,0.25,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,91,0.25,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,98,0.5,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,105,0.5,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,112,0.5,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,119,0.5,0.25,0.5,0,0,0
clinical_priority,FALSE,ageband4,50-64,126,0.5,0.25,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,133,0.5,0.25,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,140,0.5,0.25,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,147,0.5,0.25,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,154,0.5,0.25,0.75,0,1,0
clinical_priority,FALSE,ageband4,50-64,161,0.5,0.25,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,168,0.5,0.5,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,175,0.5,0.5,0.75,0,0,0
clinical_priority,FALSE,ageband4,50-64,182,0.5,0.5,0.75,0,0,1
clinical_priority,FALSE,ageband4,65-74,7,0.02840909090909083,0.022727272727272707,0.03409090909090906,0,0,0
clinical_priority,FALSE,ageband4,65-74,14,0.0625,0.051136363636363646,0.07386363636363635,0,0,0
clinical_priority,FALSE,ageband4,65-74,21,0.08522727272727271,0.07386363636363635,0.10227272727272729,0,0,0
clinical_priority,FALSE,ageband4,65-74,28,0.11363636363636365,0.10227272727272729,0.13068181818181812,0,0,0
clinical_priority,FALSE,ageband4,65-74,35,0.13636363636363635,0.11931818181818177,0.15340909090909094,0,0,0
clinical_priority,FALSE,ageband4,65-74,42,0.15909090909090906,0.14204545454545447,0.17613636363636365,0,0,0
clinical_priority,FALSE,ageband4,65-74,49,0.1875,0.17045454545454541,0.2102272727272727,0,0,0
clinical_priority,FALSE,ageband4,65-74,56,0.22159090909090906,0.19886363636363635,0.23863636363636365,1,0,0
clinical_priority,FALSE,ageband4,65-74,63,0.25,0.2272727272727273,0.2670454545454545,0,0,0
clinical_priority,FALSE,ageband4,65-74,70,0.27840909090909094,0.26136363636363635,0.30113636363636365,0,0,0
clinical_priority,FALSE,ageband4,65-74,77,0.30681818181818177,0.2897727272727273,0.3295454545454545,0,0,0
clinical_priority,FALSE,ageband4,65-74,84,0.3352272727272727,0.3125,0.3579545454545454,0,0,0
clinical_priority,FALSE,ageband4,65-74,91,0.3579545454545454,0.3352272727272727,0.3806818181818181,0,0,0
clinical_priority,FALSE,ageband4,65-74,98,0.38636363636363635,0.36363636363636365,0.40909090909090906,0,0,0
clinical_priority,FALSE,ageband4,65-74,105,0.4147727272727273,0.3920454545454545,0.4375,0,0,0
clinical_priority,FALSE,ageband4,65-74,112,0.4431818181818181,0.4204545454545454,0.47159090909090906,0,0,0
clinical_priority,FALSE,ageband4,65-74,119,0.4772727272727273,0.4545454545454546,0.5,0,0,0
clinical_priority,FALSE,ageband4,65-74,126,0.5113636363636364,0.4829545454545454,0.5340909090909091,0,0,0
clinical_priority,FALSE,ageband4,65-74,133,0.5397727272727273,0.5170454545454546,0.5625,0,0,0
clinical_priority,FALSE,ageband4,65-74,140,0.5625,0.5397727272727273,0.5852272727272727,0,0,0
clinical_priority,FALSE,ageband4,65-74,147,0.5909090909090908,0.5681818181818181,0.6136363636363636,0,0,0
clinical_priority,FALSE,ageband4,65-74,154,0.625,0.6022727272727273,0.6477272727272727,0,1,0
clinical_priority,FALSE,ageband4,65-74,161,0.6477272727272727,0.625,0.6704545454545454,0,0,0
clinical_priority,FALSE,ageband4,65-74,168,0.6761363636363636,0.6534090909090908,0.6988636363636364,0,0,0
clinical_priority,FALSE,ageband4,65-74,175,0.7102272727272727,0.6875,0.7272727272727273,0,0,0
clinical_priority,FALSE,ageband4,65-74,182,0.7386363636363636,0.7159090909090908,0.7556818181818181,0,0,1
clinical_priority,FALSE,ageband4,75-104,7,0.03508771929824572,0.026315789473684292,0.04385964912280704,0,0,0
clinical_priority,FALSE,ageband4,75-104,14,0.052631578947368474,0.04385964912280704,0.07017543859649122,0,0,0
clinical_priority,FALSE,ageband4,75-104,21,0.08771929824561409,0.07017543859649122,0.10526315789473695,0,0,0
clinical_priority,FALSE,ageband4,75-104,28,0.10526315789473695,0.08771929824561409,0.1228070175438597,0,0,0
clinical_priority,FALSE,ageband4,75-104,35,0.14035087719298245,0.1228070175438597,0.1578947368421053,0,0,0
clinical_priority,FALSE,ageband4,75-104,42,0.16666666666666674,0.14912280701754388,0.19298245614035092,0,0,0
clinical_priority,FALSE,ageband4,75-104,49,0.19298245614035092,0.17543859649122817,0.2192982456140351,0,0,0
clinical_priority,FALSE,ageband4,75-104,56,0.2192982456140351,0.20175438596491235,0.2456140350877194,1,0,0
clinical_priority,FALSE,ageband4,75-104,63,0.2543859649122807,0.22807017543859653,0.2807017543859649,0,0,0
clinical_priority,FALSE,ageband4,75-104,70,0.2807017543859649,0.2543859649122807,0.3070175438596492,0,0,0
clinical_priority,FALSE,ageband4,75-104,77,0.3157894736842106,0.2894736842105263,0.3421052631578948,0,0,0
clinical_priority,FALSE,ageband4,75-104,84,0.33333333333333337,0.3070175438596492,0.35964912280701755,0,0,0
clinical_priority,FALSE,ageband4,75-104,91,0.35964912280701755,0.33333333333333337,0.39473684210526316,0,0,0
clinical_priority,FALSE,ageband4,75-104,98,0.38596491228070184,0.35964912280701755,0.42105263157894735,0,0,0
clinical_priority,FALSE,ageband4,75-104,105,0.42105263157894735,0.38596491228070184,0.44736842105263164,0,0,0
clinical_priority,FALSE,ageband4,75-104,112,0.44736842105263164,0.42105263157894735,0.48245614035087725,0,0,0
clinical_priority,FALSE,ageband4,75-104,119,0.4736842105263158,0.44736842105263164,0.5,0,0,0
clinical_priority,FALSE,ageband4,75-104,126,0.5,0.4736842105263158,0.5350877192982456,0,0,0
clinical_priority,FALSE,ageband4,75-104,133,0.5263157894736843,0.5,0.5526315789473685,0,0,0
clinical_priority,FALSE,ageband4,75-104,140,0.5614035087719298,0.5263157894736843,0.5877192982456141,0,0,0
clinical_priority,FALSE,ageband4,75-104,147,0.5877192982456141,0.5526315789473685,0.6140350877192983,0,0,0
clinical_priority,FALSE,ageband4,75-104,154,0.6140350877192983,0.5789473684210527,0.6403508771929824,0,1,0
clinical_priority,FALSE,ageband4,75-104,161,0.6228070175438597,0.5964912280701755,0.6578947368421053,0,0,0
clinical_priority,FALSE,ageband4,75-104,168,0.6578947368421053,0.631578947368421,0.6842105263157895,0,0,0
clinical_priority,FALSE,ageband4,75-104,175,0.6754385964912281,0.6491228070175439,0.7017543859649122,0,0,0
clinical_priority,FALSE,ageband4,75-104,182,0.7105263157894737,0.6842105263157895,0.736842105263158,0,0,1
clinical_priority,TRUE,ageband4,12-49,7,0.019607843137254943,0.019607843137254943,0.039215686274509776,0,0,0
clinical_priority,TRUE,ageband4,12-49,14,0.05882352941176472,0.039215686274509776,0.07843137254901966,0,0,0
clinical_priority,TRUE,ageband4,12-49,21,0.07843137254901966,0.05882352941176472,0.11764705882352944,0,0,0
clinical_priority,TRUE,ageband4,12-49,28,0.11764705882352944,0.07843137254901966,0.13725490196078427,0,0,0
clinical_priority,TRUE,ageband4,12-49,35,0.13725490196078427,0.0980392156862745,0.1568627450980392,0,0,0
clinical_priority,TRUE,ageband4,12-49,42,0.13725490196078427,0.11764705882352944,0.17647058823529416,0,0,0
clinical_priority,TRUE,ageband4,12-49,49,0.17647058823529416,0.13725490196078427,0.21568627450980393,0,0,0
clinical_priority,TRUE,ageband4,12-49,56,0.21568627450980393,0.17647058823529416,0.23529411764705888,1,0,0
clinical_priority,TRUE,ageband4,12-49,63,0.21568627450980393,0.196078431372549,0.2549019607843137,0,0,0
clinical_priority,TRUE,ageband4,12-49,70,0.2549019607843137,0.21568627450980393,0.2941176470588236,0,0,0
clinical_priority,TRUE,ageband4,12-49,77,0.2549019607843137,0.23529411764705888,0.2941176470588236,0,0,0
clinical_priority,TRUE,ageband4,12-49,84,0.27450980392156865,0.2549019607843137,0.33333333333333337,0,0,0
clinical_priority,TRUE,ageband4,12-49,91,0.3137254901960784,0.27450980392156865,0.37254901960784315,0,0,0
clinical_priority,TRUE,ageband4,12-49,98,0.3529411764705882,0.3137254901960784,0.3921568627450981,0,0,0
clinical_priority,TRUE,ageband4,12-49,105,0.3921568627450981,0.3529411764705882,0.4509803921568627,0,0,0
clinical_priority,TRUE,ageband4,12-49,112,0.43137254901960786,0.3921568627450981,0.47058823529411764,0,0,0
clinical_priority,TRUE,ageband4,12-49,119,0.4509803921568627,0.4117647058823529,0.4901960784313726,0,0,0
clinical_priority,TRUE,ageband4,12-49,126,0.47058823529411764,0.43137254901960786,0.5294117647058824,0,0,0
clinical_priority,TRUE,ageband4,12-49,133,0.5098039215686274,0.47058823529411764,0.5686274509803921,0,0,0
clinical_priority,TRUE,ageband4,12-49,140,0.5294117647058824,0.4901960784313726,0.5882352941176471,0,0,0
clinical_priority,TRUE,ageband4,12-49,147,0.5686274509803921,0.5098039215686274,0.607843137254902,0,0,0
clinical_priority,TRUE,ageband4,12-49,154,0.5882352941176471,0.5490196078431373,0.6470588235294118,0,1,0
clinical_priority,TRUE,ageband4,12-49,161,0.607843137254902,0.5686274509803921,0.6666666666666667,0,0,0
clinical_priority,TRUE,ageband4,12-49,168,0.6470588235294118,0.607843137254902,0.7058823529411764,0,0,0
clinical_priority,TRUE,ageband4,12-49,175,0.6862745098039216,0.6470588235294118,0.7254901960784313,0,0,0
clinical_priority,TRUE,ageband4,12-49,182,0.7254901960784313,0.6862745098039216,0.7647058823529411,0,0,1
clinical_priority,TRUE,ageband4,50-64,7,0.03749999999999998,0.02499999999999991,0.04999999999999993,0,0,0
clinical_priority,TRUE,ageband4,50-64,14,0.0625,0.04999999999999993,0.07499999999999996,0,0,0
clinical_priority,TRUE,ageband4,50-64,21,0.08749999999999991,0.0625,0.11249999999999993,0,0,0
clinical_priority,TRUE,ageband4,50-64,28,0.11249999999999993,0.08749999999999991,0.13749999999999996,0,0,0
clinical_priority,TRUE,ageband4,50-64,35,0.1499999999999999,0.125,0.17499999999999993,0,0,0
clinical_priority,TRUE,ageband4,50-64,42,0.17499999999999993,0.1499999999999999,0.19999999999999996,0,0,0
clinical_priority,TRUE,ageband4,50-64,49,0.19999999999999996,0.17499999999999993,0.22499999999999998,0,0,0
clinical_priority,TRUE,ageband4,50-64,56,0.23749999999999993,0.19999999999999996,0.26249999999999996,1,0,0
clinical_priority,TRUE,ageband4,50-64,63,0.26249999999999996,0.23749999999999993,0.29999999999999993,0,0,0
clinical_priority,TRUE,ageband4,50-64,70,0.2875,0.26249999999999996,0.32499999999999996,0,0,0
clinical_priority,TRUE,ageband4,50-64,77,0.32499999999999996,0.2875,0.35,0,0,0
clinical_priority,TRUE,ageband4,50-64,84,0.35,0.32499999999999996,0.38749999999999996,0,0,0
clinical_priority,TRUE,ageband4,50-64,91,0.38749999999999996,0.35,0.42499999999999993,0,0,0
clinical_priority,TRUE,ageband4,50-64,98,0.4125,0.375,0.4375,0,0,0
clinical_priority,TRUE,ageband4,50-64,105,0.4375,0.3999999999999999,0.475,0,0,0
clinical_priority,TRUE,ageband4,50-64,112,0.475,0.4375,0.5125,0,0,0
clinical_priority,TRUE,ageband4,50-64,119,0.5,0.475,0.5375,0,0,0
clinical_priority,TRUE,ageband4,50-64,126,0.5249999999999999,0.5,0.5625,0,0,0
clinical_priority,TRUE,ageband4,50-64,133,0.5625,0.5249999999999999,0.5874999999999999,0,0,0
clinical_priority,TRUE,ageband4,50-64,140,0.6,0.5625,0.625,0,0,0
clinical_priority,TRUE,ageband4,50-64,147,0.6125,0.5874999999999999,0.6499999999999999,0,0,0
clinical_priority,TRUE,ageband4,50-64,154,0.6375,0.6125,0.675,0,1,0
clinical_priority,TRUE,ageband4,50-64,161,0.6625,0.6375,0.7,0,0,0
clinical_priority,TRUE,ageband4,50-64,168,0.6875,0.6499999999999999,0.725,0,0,0
clinical_priority,TRUE,ageband4,50-64,175,0.7124999999999999,0.6875,0.75,0,0,0
clinical_priority,TRUE,ageband4,50-64,182,0.75,0.7124999999999999,0.775,0,0,1
clinical_priority,TRUE,ageband4,65-74,7,0.046511627906976716,0.023255813953488413,0.06976744186046513,0,0,0
clinical_priority,TRUE,ageband4,65-74,14,0.06976744186046513,0.046511627906976716,0.09302325581395354,0,0,0
clinical_priority,TRUE,ageband4,65-74,21,0.09302325581395354,0.06976744186046513,0.13953488372093026,0,0,0
clinical_priority,TRUE,ageband4,65-74,28,0.13953488372093026,0.09302325581395354,0.16279069767441867,0,0,0
clinical_priority,TRUE,ageband4,65-74,35,0.16279069767441867,0.13953488372093026,0.2093023255813954,0,0,0
clinical_priority,TRUE,ageband4,65-74,42,0.18604651162790697,0.16279069767441867,0.2325581395348837,0,0,0
clinical_priority,TRUE,ageband4,65-74,49,0.2093023255813954,0.18604651162790697,0.2558139534883721,0,0,0
clinical_priority,TRUE,ageband4,65-74,56,0.2558139534883721,0.2093023255813954,0.3023255813953488,1,0,0
clinical_priority,TRUE,ageband4,65-74,63,0.2790697674418605,0.2558139534883721,0.32558139534883723,0,0,0
clinical_priority,TRUE,ageband4,65-74,70,0.3023255813953488,0.2790697674418605,0.34883720930232553,0,0,0
clinical_priority,TRUE,ageband4,65-74,77,0.34883720930232553,0.3023255813953488,0.39534883720930236,0,0,0
clinical_priority,TRUE,ageband4,65-74,84,0.37209302325581395,0.32558139534883723,0.41860465116279066,0,0,0
clinical_priority,TRUE,ageband4,65-74,91,0.39534883720930236,0.34883720930232553,0.4418604651162791,0,0,0
clinical_priority,TRUE,ageband4,65-74,98,0.41860465116279066,0.37209302325581395,0.4651162790697675,0,0,0
clinical_priority,TRUE,ageband4,65-74,105,0.4418604651162791,0.39534883720930236,0.4883720930232558,0,0,0
clinical_priority,TRUE,ageband4,65-74,112,0.4651162790697675,0.41860465116279066,0.5116279069767442,0,0,0
clinical_priority,TRUE,ageband4,65-74,119,0.4883720930232558,0.4418604651162791,0.5348837209302326,0,0,0
clinical_priority,TRUE,ageband4,65-74,126,0.5116279069767442,0.4651162790697675,0.5581395348837209,0,0,0
clinical_priority,TRUE,ageband4,65-74,133,0.5581395348837209,0.5116279069767442,0.6046511627906976,0,0,0
clinical_priority,TRUE,ageband4,65-74,140,0.5813953488372093,0.5348837209302326,0.627906976744186,0,0,0
clinical_priority,TRUE,ageband4,65-74,147,0.6046511627906976,0.5581395348837209,0.6511627906976745,0,0,0
clinical_priority,TRUE,ageband4,65-74,154,0.627906976744186,0.5813953488372093,0.6744186046511628,0,1,0
clinical_priority,TRUE,ageband4,65-74,161,0.6744186046511628,0.627906976744186,0.7209302325581395,0,0,0
clinical_priority,TRUE,ageband4,65-74,168,0.6976744186046512,0.6511627906976745,0.7441860465116279,0,0,0
clinical_priority,TRUE,ageband4,65-74,175,0.7209302325581395,0.6744186046511628,0.7674418604651163,0,0,0
clinical_priority,TRUE,ageband4,65-74,182,0.7441860465116279,0.6976744186046512,0.7674418604651163,0,0,1
clinical_priority,TRUE,ageband4,75-104,7,0.03571428571428581,0,0.03571428571428581,0,0,0
clinical_priority,TRUE,ageband4,75-104,14,0.07142857142857151,0.03571428571428581,0.1071428571428572,0,0,0
clinical_priority,TRUE,ageband4,75-104,21,0.07142857142857151,0.07142857142857151,0.1071428571428572,0,0,0
clinical_priority,TRUE,ageband4,75-104,28,0.1428571428571429,0.1071428571428572,0.1785714285714286,0,0,0
clinical_priority,TRUE,ageband4,75-104,35,0.1428571428571429,0.1071428571428572,0.1785714285714286,0,0,0
clinical_priority,TRUE,ageband4,75-104,42,0.1785714285714286,0.1428571428571429,0.2142857142857143,0,0,0
clinical_priority,TRUE,ageband4,75-104,49,0.1785714285714286,0.1428571428571429,0.25,0,0,0
clinical_priority,TRUE,ageband4,75-104,56,0.25,0.1785714285714286,0.2857142857142858,1,0,0
clinical_priority,TRUE,ageband4,75-104,63,0.25,0.2142857142857143,0.3214285714285715,0,0,0
clinical_priority,TRUE,ageband4,75-104,70,0.2857142857142858,0.2142857142857143,0.3214285714285715,0,0,0
clinical_priority,TRUE,ageband4,75-104,77,0.2857142857142858,0.25,0.3571428571428572,0,0,0
clinical_priority,TRUE,ageband4,75-104,84,0.3214285714285715,0.2857142857142858,0.3928571428571429,0,0,0
clinical_priority,TRUE,ageband4,75-104,91,0.3571428571428572,0.3214285714285715,0.4285714285714286,0,0,0
clinical_priority,TRUE,ageband4,75-104,98,0.3928571428571429,0.3571428571428572,0.4642857142857143,0,0,0
clinical_priority,TRUE,ageband4,75-104,105,0.4285714285714286,0.3571428571428572,0.5,0,0,0
clinical_priority,TRUE,ageband4,75-104,112,0.4642857142857143,0.3928571428571429,0.5357142857142858,0,0,0
clinical_priority,TRUE,ageband4,75-104,119,0.5,0.4285714285714286,0.5357142857142858,0,0,0
clinical_priority,TRUE,ageband4,75-104,126,0.5,0.4285714285714286,0.5714285714285714,0,0,0
clinical_priority,TRUE,ageband4,75-104,133,0.5357142857142858,0.4642857142857143,0.6071428571428572,0,0,0
clinical_priority,TRUE,ageband4,75-104,140,0.5714285714285714,0.5357142857142858,0.6428571428571429,0,0,0
clinical_priority,TRUE,ageband4,75-104,147,0.6071428571428572,0.5357142857142858,0.6428571428571429,0,0,0
clinical_priority,TRUE,ageband4,75-104,154,0.6071428571428572,0.5714285714285714,0.6785714285714286,0,1,0
clinical_priority,TRUE,ageband4,75-104,161,0.6428571428571429,0.6071428571428572,0.7142857142857143,0,0,0
clinical_priority,TRUE,ageband4,75-104,168,0.6785714285714286,0.6071428571428572,0.7142857142857143,0,0,0
clinical_priority,TRUE,ageband4,75-104,175,0.6785714285714286,0.6428571428571429,0.75,0,0,0
clinical_priority,TRUE,ageband4,75-104,182,0.7142857142857143,0.6785714285714286,0.7857142857142857,0,0,1
clinical_priority,FALSE,ageband13,18-29,7,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,14,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,21,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,28,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,35,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,42,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,49,0,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,56,0,0,0,1,0,0
clinical_priority,FALSE,ageband13,18-29,63,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,70,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,77,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,84,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,91,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,98,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,105,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,112,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,119,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,126,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,133,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,140,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,147,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,154,1,0,0,0,1,0
clinical_priority,FALSE,ageband13,18-29,161,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,168,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,175,1,0,0,0,0,0
clinical_priority,FALSE,ageband13,18-29,182,1,0,0,0,0,1
clinical_priority,FALSE,ageband13,30-39,7,0,0,0,0,0,0
